AdaBoost,Artificial neural network,Bernoulli Naive Bayes,Decision Tree,Extreme Learning Machine,Gaussian Naive Bayes,K-nearest neighbours,Logistic regression,Random forest,SVM (RBF)
0.906158357771261,0.9093003770423125,0.8963133640552995,0.8607038123167156,0.8848973607038124,0.8459363217427733,0.9045873481357352,0.8978843736908253,0.9108713866778383,0.9124423963133641
0.8255131964809383,0.8432132383745287,0.8432132383745287,0.7191034771679933,0.8300167574361124,0.8170297444490993,0.8353581901968998,0.8123167155425219,0.8432132383745287,0.8365102639296188
0.8414945710027677,0.9118586331701086,0.8807749627421758,0.8370236321055993,0.882797530338514,0.8285075580157547,0.8756653182882691,0.894081328507558,0.8595912284436875,0.894081328507558
0.7979939603106125,0.8292709232096636,0.801337359792925,0.8128774805867127,0.840595340811044,0.8322907679033649,0.8244176013805005,0.8275452976704055,0.8276531492666092,0.8455565142364108
0.8473899913718723,0.848899913718723,0.8654012079378774,0.7127911993097498,0.8767256255392579,0.8635677308024159,0.816220880069025,0.8407031924072477,0.8735979292493529,0.8619499568593616
0.8447842480100545,0.8656263091746963,0.8640552995391705,0.7719941348973607,0.8784038542103059,0.8719103477167993,0.8028906577293674,0.8817553414327608,0.8674067867616255,0.8833263510682865
0.8432132383745287,0.8866778382907414,0.847926267281106,0.8396522832006703,0.867197318810222,0.8492878089652283,0.8853162966066193,0.8591328026811897,0.88353581901969,0.8591328026811897
0.8548009367681498,0.8339365552480307,0.8728975942090695,0.7754949968064722,0.8390461997019374,0.8113689589099425,0.8414945710027677,0.843836491377475,0.8776878858846071,0.8274430487545241
0.8244176013805005,0.8375754961173425,0.7866695427092321,0.7817083692838653,0.878451251078516,0.7014667817083693,0.8359577221742882,0.7817083692838653,0.852351164797239,0.8752157031924073
0.8390854184641933,0.8538610871440897,0.8538610871440897,0.7275668679896463,0.8455565142364108,0.8487920621225195,0.8785591026747196,0.8636755823986195,0.8670189818809317,0.8636755823986195
0.8205906996229577,0.8414327607875995,0.802681189777964,0.841223292836196,0.8347297863426896,0.8508588186007541,0.8109551738583997,0.8380812735651446,0.8398617511520737,0.8477167993297026
0.8138877251780479,0.8073942186845413,0.8024717218265606,0.841223292836196,0.8217427733556766,0.8168202764976958,0.8205906996229577,0.8105362379555928,0.8333682446585673,0.8201717637201509
0.8954651905471578,0.8677879497551628,0.877368533106238,0.8582073664040877,0.8991909729614648,0.8650202256759634,0.8968490525867575,0.8988716201830955,0.9084522035341707,0.882797530338514
0.8096419327006039,0.8654012079378774,0.8374676445211389,0.8718723037100948,0.8866479723899914,0.8407031924072477,0.850625539257981,0.8702545297670405,0.8604400345125107,0.8916091458153581
0.8817946505608283,0.9195427092320967,0.8899913718723037,0.9030414150129422,0.8833045729076789,0.8751078515962036,0.8900992234685073,0.8898835202761001,0.9063848144952545,0.8850301984469371
