AdaBoost,Artificial neural network,Bernoulli Naive Bayes,Decision Tree,Extreme Learning Machine,Gaussian Naive Bayes,K-nearest neighbours,Logistic regression,Random forest,SVM (RBF)
0.64239111712208374,0.64849896542193963,0.6055360905045768,0.59521473007756476,0.47918795158973582,0.54251277574574586,0.58663813660540653,0.56974539317730222,0.63612906319938334,0.57003903734810735
0.60165771752896424,0.63320723357196029,0.60013339904584717,0.60735462425724507,0.54424866248610815,0.6340939075708496,0.58242580749510975,0.58965391318569305,0.6361855154335333,0.57607727019864952
0.56609388444601416,0.58603357240006537,0.56314961911625372,0.59034872523766424,0.50947834537692438,0.52512428611038753,0.54320712114593139,0.53350219131046095,0.605819676854914,0.53232625345062567
0.58317591356359588,0.61674741363009655,0.65492199883745206,0.55266835755741284,0.53914218749245679,0.62020309815176089,0.5391159744661117,0.58587255183853248,0.62269422657523144,0.53446915105784931
0.60406037951652802,0.59559445156288693,0.62304758430042129,0.52969381718768438,0.50382419645221088,0.55011068745208835,0.51289248170886237,0.5749736966189668,0.60805841125627524,0.51407568751913735
0.55659922927475747,0.58116762635896213,0.61089020503166358,0.52778044758166065,0.51895144251290215,0.58768650249247745,0.56504185159648834,0.56252636003440737,0.60443766574576208,0.51017717169555776
0.60408333049351504,0.60912019612337198,0.6309870952248734,0.55535505989914824,0.54665668360999331,0.56221916412155704,0.566393483580655,0.6147083602085387,0.64146330381845729,0.53037549250152483
0.63044273434950959,0.66519266082785156,0.62829574450579684,0.55203853393818869,0.48414603445932336,0.61513656220394353,0.56610598381890664,0.59834658697137377,0.64341068851585048,0.58126363986327712
0.64073101614019201,0.6248562257976128,0.67269055489003926,0.61566260392910843,0.57333674488001485,0.52494146544244147,0.61344950949596855,0.59331131419543592,0.64358639060984835,0.5547358726629007
0.51770103575509563,0.58534672530166887,0.57470559367883023,0.56582126312223924,0.48041025843638763,0.47905230811333721,0.49380249545464877,0.53589491218309848,0.57678914101277945,0.54023668075043474
0.63038650420380637,0.62957340325527156,0.60324863526434702,0.534646042250985,0.51807577963436446,0.58880687060141568,0.62053434928644535,0.58629400977070123,0.61033246195906077,0.54243748646184264
0.62997702722341731,0.60734636687855026,0.63816469720076463,0.50119198424026123,0.5240452496741026,0.5533415745803798,0.56831244341382037,0.58650137991891216,0.64090251781691343,0.57664840499799142
0.60274181858420617,0.61340536273592594,0.5954594170542683,0.54000251053633119,0.50679466260854844,0.50699263567486186,0.55001183263114606,0.58124754803068368,0.61572918030861612,0.53160718135294505
0.61260303037555808,0.63583973726091825,0.63424876896623261,0.60982363233822512,0.54306909351605104,0.63324905373834128,0.52344739452836364,0.6052962026537041,0.64219286635697814,0.54450267777803796
0.55575397999511389,0.61950073219424484,0.61254364091905245,0.58380826494600602,0.4997377178425586,0.57691916609742755,0.53672682687196693,0.54935582404028571,0.59623834961846123,0.53148342709019536
