d,Data balancer,Matthews correlation coefficient,Cohen Kappa score,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
0.27052631578947373,InstanceHardnessThreshold,0.20227727271640494,0.19110171368910112,0.60984126984127,0.611111111111111,0.6085714285714285,0.39142857142857146,0.3888888888888889,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,InstanceHardnessThreshold,0.20917164074530023,0.19911934305995624,0.6132539682539684,0.6022222222222222,0.6242857142857143,0.3757142857142857,0.3977777777777778,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,InstanceHardnessThreshold,0.19527302197149021,0.18508503367344895,0.6057936507936508,0.5977777777777777,0.6138095238095237,0.3861904761904762,0.4022222222222222,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,InstanceHardnessThreshold,0.17883669108718814,0.17037343723671569,0.5969047619047619,0.58,0.6138095238095238,0.3861904761904762,0.4200000000000001,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,NearMiss,0.16994178658227313,0.16426440938171685,0.5915079365079365,0.5477777777777778,0.635238095238095,0.3647619047619048,0.4522222222222223,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,InstanceHardnessThreshold,0.19965496213983588,0.18909240859719878,0.6083333333333333,0.6,0.6166666666666667,0.38333333333333336,0.4000000000000001,0.0,0.0,0.0,0.0,0.0
0.01,NearMiss,0.1700652803338896,0.16620841705636255,0.5907936507936508,0.5244444444444446,0.6571428571428571,0.3428571428571428,0.47555555555555556,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,NearMiss,0.15352053847252131,0.14743524869738656,0.582936507936508,0.5477777777777778,0.6180952380952381,0.38190476190476197,0.45222222222222225,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,NearMiss,0.16156835483654514,0.15496398276184731,0.5872222222222222,0.5511111111111111,0.6233333333333334,0.37666666666666665,0.4488888888888889,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,NearMiss,0.12864320874300941,0.12372673700262533,0.5694444444444444,0.5255555555555556,0.6133333333333333,0.38666666666666666,0.4744444444444445,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,NearMiss,0.15474700988483039,0.15035206727003261,0.5830158730158731,0.5255555555555556,0.6404761904761905,0.3595238095238095,0.47444444444444445,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,NearMiss,0.13029439467042256,0.12666841839961615,0.5696825396825397,0.5055555555555555,0.6338095238095237,0.36619047619047623,0.49444444444444446,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,NearMiss,0.17186015346016484,0.16695114344138554,0.5921428571428572,0.5366666666666667,0.6476190476190475,0.35238095238095246,0.4633333333333334,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,NeighbourhoodCleaningRule,0.15354801766435688,0.14976337005040638,0.5820634920634921,0.5155555555555555,0.6485714285714285,0.3514285714285714,0.48444444444444446,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,NeighbourhoodCleaningRule,0.18371853158158805,0.17934383271806584,0.5981746031746032,0.5377777777777778,0.6585714285714285,0.3414285714285714,0.46222222222222226,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,NeighbourhoodCleaningRule,0.21101972393781687,0.2058630982522183,0.6127777777777778,0.5588888888888889,0.6666666666666666,0.3333333333333333,0.44111111111111106,0.0,0.0,0.0,0.0,0.0
0.01,NeighbourhoodCleaningRule,0.14630590966766274,0.14301815441505547,0.578015873015873,0.5055555555555555,0.6504761904761905,0.3495238095238095,0.49444444444444446,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,NeighbourhoodCleaningRule,0.15738027375234573,0.15453625322046374,0.5835714285714286,0.5033333333333333,0.6638095238095237,0.3361904761904762,0.49666666666666665,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,NeighbourhoodCleaningRule,0.15217872567459623,0.14906658721401034,0.581031746031746,0.5044444444444444,0.6576190476190477,0.3423809523809524,0.4955555555555556,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,NeighbourhoodCleaningRule,0.17717465648117856,0.17360821248945388,0.5942857142857143,0.5233333333333333,0.6652380952380953,0.33476190476190476,0.47666666666666674,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,NeighbourhoodCleaningRule,0.15226951483143131,0.14894361051534652,0.5811904761904761,0.5099999999999999,0.6523809523809524,0.34761904761904766,0.49000000000000005,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,OneSidedSelection,0.16686925981995748,0.16679500735353417,0.5828571428571429,0.41,0.7557142857142857,0.2442857142857143,0.59,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,OneSidedSelection,0.14921694687145601,0.14896150901285857,0.5759523809523809,0.4266666666666666,0.7252380952380952,0.27476190476190476,0.5733333333333334,0.0,0.0,0.0,0.0,0.0
0.01,OneSidedSelection,0.15231672886140682,0.15222973644589052,0.5765873015873016,0.4122222222222222,0.7409523809523811,0.259047619047619,0.5877777777777778,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,OneSidedSelection,0.14528406032891425,0.14517614555938521,0.5722222222222223,0.3944444444444444,0.75,0.25000000000000006,0.6055555555555555,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,OneSidedSelection,0.16810761387237996,0.16804606048420609,0.5834920634920634,0.40888888888888886,0.7580952380952382,0.24190476190476193,0.591111111111111,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,OneSidedSelection,0.15670816508358917,0.15664906898765782,0.5787301587301588,0.4155555555555555,0.741904761904762,0.2580952380952381,0.5844444444444444,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,RandomUnderSampler,0.12415299424163495,0.1164420963356269,0.5675396825396825,0.5655555555555556,0.5695238095238095,0.43047619047619046,0.4344444444444444,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,RandomUnderSampler,0.14458544139304211,0.13409987297118134,0.5788095238095238,0.5933333333333334,0.5642857142857143,0.4357142857142857,0.40666666666666673,0.0,0.0,0.0,0.0,0.0
0.01,RandomUnderSampler,0.14262480965190982,0.13154760933436216,0.5777777777777778,0.6022222222222222,0.5533333333333332,0.4466666666666667,0.3977777777777778,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,RandomUnderSampler,0.10789334522770604,0.10074025687171902,0.5587301587301586,0.5622222222222222,0.5552380952380952,0.44476190476190475,0.4377777777777778,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,RandomUnderSampler,0.13727160626208057,0.12563984304796058,0.5748412698412698,0.6044444444444445,0.5452380952380952,0.45476190476190476,0.3955555555555556,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,RandomUnderSampler,0.119177999737773,0.11220286891973807,0.5648412698412698,0.5544444444444445,0.5752380952380953,0.42476190476190473,0.44555555555555554,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,OneSidedSelection,0.14347227395175599,0.14339782771809742,0.5711904761904762,0.39333333333333337,0.749047619047619,0.250952380952381,0.6066666666666667,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,RandomUnderSampler,0.16826405650568313,0.15654335134476768,0.5916666666666667,0.61,0.5733333333333334,0.4266666666666667,0.38999999999999996,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,OneSidedSelection,0.16760942935282333,0.1664293145879151,0.5795238095238094,0.36666666666666664,0.7923809523809524,0.2076190476190476,0.6333333333333334,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,TomekLinks,0.14152511123870604,0.14149360440654354,0.5712698412698414,0.40777777777777774,0.7347619047619048,0.2652380952380952,0.5922222222222223,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,TomekLinks,0.16512954129851318,0.16504083817245718,0.5817460317460318,0.40444444444444444,0.7590476190476191,0.24095238095238095,0.5955555555555555,0.0,0.0,0.0,0.0,0.0
0.01,TomekLinks,0.15392671418127216,0.15384589941422136,0.576984126984127,0.41111111111111104,0.7428571428571429,0.2571428571428571,0.5888888888888889,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,TomekLinks,0.16923030288226279,0.16914300109310598,0.5846031746031747,0.4177777777777778,0.7514285714285713,0.24857142857142855,0.5822222222222222,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,TomekLinks,0.14897744843610217,0.14893125590255199,0.5750793650793652,0.41444444444444445,0.7357142857142858,0.2642857142857143,0.5855555555555556,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,TomekLinks,0.17793580741149831,0.17788227490091391,0.5884920634920636,0.4188888888888889,0.758095238095238,0.24190476190476193,0.581111111111111,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,RandomUnderSampler,0.13036702623354809,0.11891388129356202,0.5711111111111111,0.6055555555555556,0.5366666666666667,0.4633333333333333,0.39444444444444443,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,TomekLinks,0.16278808472175516,0.16259870720537328,0.5826190476190476,0.43333333333333335,0.731904761904762,0.2680952380952381,0.5666666666666668,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,ADASYN,0.13114081738386296,0.1305259083394561,0.5628571428571428,0.35000000000000003,0.7757142857142858,0.22428571428571428,0.65,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,ADASYN,0.13439858650567713,0.13416956890034459,0.5655555555555555,0.36777777777777776,0.7633333333333333,0.23666666666666666,0.6322222222222222,0.0,0.0,0.0,0.0,0.0
0.01,ADASYN,0.14471626032396501,0.14436799773806872,0.5702380952380952,0.37000000000000005,0.7704761904761904,0.2295238095238095,0.63,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,ADASYN,0.12907273225754334,0.12891606818732324,0.5638888888888889,0.37777777777777777,0.75,0.25,0.6222222222222221,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,ADASYN,0.11963895803713535,0.11947891713811458,0.5585714285714285,0.36000000000000004,0.7571428571428571,0.24285714285714285,0.64,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,ADASYN,0.13831934928952808,0.13791276710109868,0.5671428571428571,0.3666666666666667,0.7676190476190475,0.23238095238095238,0.6333333333333333,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,TomekLinks,0.16117929803314923,0.15992877454610532,0.5762698412698413,0.3577777777777778,0.7947619047619048,0.20523809523809522,0.6422222222222221,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,ADASYN,0.13823226207144357,0.13787758097221015,0.5671428571428572,0.36666666666666664,0.7676190476190475,0.23238095238095235,0.6333333333333334,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,RandomOverSampler,0.14751496875731443,0.1473240523873435,0.5722222222222223,0.3811111111111112,0.7633333333333333,0.23666666666666666,0.6188888888888889,0.0,0.0,0.0,0.0,0.0
0.01,RandomOverSampler,0.15884215710313487,0.15822919714911202,0.5768253968253968,0.3788888888888889,0.7747619047619048,0.22523809523809524,0.6211111111111112,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,RandomOverSampler,0.12571848816273637,0.12529984061225444,0.5607936507936507,0.3544444444444445,0.7671428571428572,0.23285714285714287,0.6455555555555555,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,RandomOverSampler,0.12086955613714419,0.12043439156701381,0.5584920634920635,0.34888888888888897,0.768095238095238,0.23190476190476192,0.6511111111111111,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,RandomOverSampler,0.14172936215888055,0.14131907023391829,0.5686507936507937,0.36777777777777776,0.7695238095238094,0.23047619047619047,0.6322222222222221,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,RandomOverSampler,0.14417631675948786,0.14394812295991544,0.5705555555555556,0.37777777777777777,0.7633333333333333,0.23666666666666666,0.6222222222222222,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,ADASYN,0.13937760129574192,0.13907377845153265,0.5677777777777778,0.3688888888888889,0.7666666666666666,0.2333333333333333,0.6311111111111112,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,RandomOverSampler,0.12079515002223018,0.12026579167815359,0.5583333333333332,0.3499999999999999,0.7666666666666666,0.2333333333333333,0.65,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,SMOTE,0.1615832383863505,0.15501614014324958,0.5871428571428572,0.5566666666666666,0.6176190476190476,0.38238095238095243,0.44333333333333336,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,SMOTE,0.1675249010140594,0.16197952981572053,0.5901587301587302,0.5455555555555555,0.6347619047619047,0.3652380952380952,0.4544444444444445,0.0,0.0,0.0,0.0,0.0
0.01,SMOTE,0.13424862441577953,0.12834626384249501,0.5726984126984127,0.5411111111111112,0.6042857142857143,0.39571428571428574,0.45888888888888885,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,SMOTE,0.15912212831254227,0.15315603869066596,0.5857936507936509,0.5444444444444445,0.6271428571428571,0.37285714285714283,0.45555555555555555,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,SMOTE,0.12428857102016688,0.11987373274001985,0.566984126984127,0.5211111111111112,0.6128571428571429,0.3871428571428572,0.4788888888888889,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,SMOTE,0.13713382006293195,0.13153264060624462,0.5741269841269842,0.5377777777777778,0.6104761904761905,0.38952380952380955,0.46222222222222226,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,RandomOverSampler,0.12341067907021636,0.12311425525162789,0.5601587301587302,0.35888888888888887,0.7614285714285715,0.23857142857142857,0.6411111111111111,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,SMOTE,0.15524574234202401,0.15070328388437881,0.5831746031746032,0.5244444444444444,0.6419047619047619,0.3580952380952381,0.47555555555555556,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,SMOTEENN,0.16929849868571092,0.16793118979297916,0.5882539682539683,0.47888888888888886,0.6976190476190475,0.3023809523809524,0.5211111111111112,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,SMOTEENN,0.19419727576191273,0.19159536722204487,0.6022222222222222,0.5144444444444444,0.6900000000000001,0.31,0.4855555555555555,0.0,0.0,0.0,0.0,0.0
0.01,SMOTEENN,0.17717229390389908,0.17425629900476505,0.5937301587301587,0.5155555555555555,0.671904761904762,0.32809523809523805,0.48444444444444446,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,SMOTEENN,0.15751301862313449,0.15530110317315959,0.5831746031746031,0.49111111111111105,0.6752380952380953,0.32476190476190475,0.508888888888889,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,SMOTEENN,0.13755350078383125,0.13564297016554017,0.5725396825396827,0.47555555555555556,0.6695238095238096,0.3304761904761904,0.5244444444444445,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,SMOTEENN,0.16067511423633293,0.15810783547779264,0.5850793650793651,0.4977777777777779,0.6723809523809523,0.32761904761904764,0.5022222222222222,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,SMOTE,0.13431098580778697,0.12866417767027061,0.5726190476190477,0.5366666666666667,0.6085714285714285,0.3914285714285714,0.4633333333333334,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,SMOTEENN,0.15455758331000247,0.15151982418423351,0.581984126984127,0.4977777777777777,0.6661904761904761,0.3338095238095238,0.5022222222222222,0.0,0.0,0.0,0.0,0.0
0.16631578947368422,SMOTETomek,0.12823231651687103,0.12427851593790913,0.5688095238095238,0.5100000000000001,0.6276190476190476,0.3723809523809524,0.49,0.0,0.0,0.0,0.0,0.0
0.27052631578947373,SMOTETomek,0.148352321522318,0.14216884115136677,0.5801587301587302,0.548888888888889,0.6114285714285714,0.38857142857142857,0.4511111111111112,0.0,0.0,0.0,0.0,0.0
0.21842105263157896,SMOTETomek,0.15021302587108012,0.14397264488049208,0.5811904761904761,0.5466666666666667,0.6157142857142858,0.38428571428571434,0.4533333333333333,0.0,0.0,0.0,0.0,0.0
0.01,SMOTETomek,0.16151771380999475,0.1575772631798972,0.5863492063492064,0.5222222222222223,0.6504761904761904,0.3495238095238095,0.47777777777777786,0.0,0.0,0.0,0.0,0.0
0.11421052631578947,SMOTETomek,0.18189850892823345,0.17517226713716341,0.598015873015873,0.5622222222222223,0.6338095238095238,0.36619047619047623,0.43777777777777777,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,SMOTEENN,0.14774292555375435,0.14544679054149676,0.5780952380952381,0.48666666666666664,0.6695238095238095,0.3304761904761905,0.5133333333333333,0.0,0.0,0.0,0.0,0.0
0.06210526315789474,SMOTETomek,0.17001618930787823,0.16439870000784831,0.5915079365079365,0.5477777777777778,0.6352380952380953,0.3647619047619048,0.45222222222222225,0.0,0.0,0.0,0.0,0.0
0.32263157894736844,SMOTETomek,0.18956044603975986,0.18271326033565058,0.6022222222222222,0.5677777777777778,0.6366666666666666,0.36333333333333334,0.43222222222222223,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,None,0.15453166031468604,0.15251586635254719,0.5716666666666668,0.33666666666666667,0.8066666666666666,0.19333333333333336,0.6633333333333332,0.0,0.0,0.0,0.0,0.0
0.47894736842105268,None,0.16379043633475168,0.16184510908563179,0.5762698412698412,0.34777777777777774,0.8047619047619049,0.19523809523809524,0.6522222222222221,0.0,0.0,0.0,0.0,0.0
0.53105263157894744,None,0.14601023237094324,0.14514622490231174,0.5696031746031747,0.3544444444444444,0.7847619047619047,0.21523809523809523,0.6455555555555555,0.0,0.0,0.0,0.0,0.0
0.5831578947368421,None,0.12661514664021215,0.12597441485546368,0.5605555555555556,0.3444444444444445,0.7766666666666667,0.22333333333333336,0.6555555555555556,0.0,0.0,0.0,0.0,0.0
0.63526315789473686,None,0.12110486380162384,0.12067216615088354,0.5584126984126984,0.34777777777777774,0.769047619047619,0.23095238095238094,0.6522222222222223,0.0,0.0,0.0,0.0,0.0
0.37473684210526315,SMOTETomek,0.15439363421249652,0.14972536758755561,0.582936507936508,0.5277777777777778,0.638095238095238,0.36190476190476195,0.47222222222222227,0.0,0.0,0.0,0.0,0.0
0.68736842105263163,None,0.15608815830391135,0.15564354135915534,0.5755555555555555,0.3744444444444444,0.7766666666666667,0.22333333333333336,0.6255555555555555,0.0,0.0,0.0,0.0,0.0
0.73947368421052628,None,0.11236143097684381,0.11195027374308934,0.5541269841269841,0.3411111111111111,0.7671428571428572,0.23285714285714287,0.6588888888888889,0.0,0.0,0.0,0.0,0.0
0.79157894736842105,None,0.14819397416723315,0.14739848143946191,0.5707936507936507,0.35777777777777775,0.7838095238095238,0.21619047619047618,0.6422222222222222,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,ClusterCentroids,0.12908368041235921,0.12874027472109228,0.5653174603174603,0.40777777777777774,0.7228571428571429,0.27714285714285714,0.5922222222222222,0.0,0.0,0.0,0.0,0.0
0.47894736842105268,ClusterCentroids,0.11324658523171961,0.11323245148585381,0.5565873015873016,0.3788888888888889,0.7342857142857143,0.26571428571428574,0.6211111111111111,0.0,0.0,0.0,0.0,0.0
0.5831578947368421,ClusterCentroids,0.14056835448708199,0.14043896001683867,0.569126984126984,0.3811111111111111,0.7571428571428571,0.24285714285714288,0.6188888888888889,0.0,0.0,0.0,0.0,0.0
0.53105263157894744,ClusterCentroids,0.13844836966773363,0.13833494222577494,0.5681746031746032,0.3811111111111111,0.7552380952380952,0.24476190476190474,0.6188888888888889,0.0,0.0,0.0,0.0,0.0
0.63526315789473686,ClusterCentroids,0.14496702122116312,0.14494530054874885,0.572063492063492,0.3955555555555556,0.7485714285714287,0.2514285714285714,0.6044444444444445,0.0,0.0,0.0,0.0,0.0
0.68736842105263163,ClusterCentroids,0.14217624641784582,0.14200455078645147,0.57,0.3833333333333333,0.7566666666666667,0.24333333333333337,0.6166666666666667,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,EditedNearestNeighbours,0.15730402803982912,0.15321948489625314,0.5842063492063492,0.5222222222222223,0.6461904761904762,0.3538095238095238,0.4777777777777778,0.0,0.0,0.0,0.0,0.0
0.47894736842105268,EditedNearestNeighbours,0.18471588302841471,0.18063308199637984,0.5984920634920634,0.5322222222222223,0.6647619047619048,0.3352380952380953,0.4677777777777778,0.0,0.0,0.0,0.0,0.0
0.5831578947368421,EditedNearestNeighbours,0.17809302486951228,0.17429869786372176,0.594920634920635,0.5255555555555556,0.6642857142857143,0.3357142857142857,0.47444444444444445,0.0,0.0,0.0,0.0,0.0
0.53105263157894744,EditedNearestNeighbours,0.15337185436841602,0.150135738868344,0.5817460317460318,0.5077777777777778,0.6557142857142857,0.3442857142857143,0.49222222222222217,0.0,0.0,0.0,0.0,0.0
0.63526315789473686,EditedNearestNeighbours,0.17707620917088263,0.17372301251934352,0.5939682539682539,0.5188888888888888,0.669047619047619,0.33095238095238094,0.4811111111111111,0.0,0.0,0.0,0.0,0.0
0.68736842105263163,EditedNearestNeighbours,0.19070041322215414,0.18781680568709888,0.6008730158730159,0.5188888888888888,0.6828571428571429,0.3171428571428571,0.4811111111111111,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,InstanceHardnessThreshold,0.18554132492803307,0.17789342739688752,0.6003174603174602,0.5744444444444445,0.6261904761904762,0.3738095238095238,0.42555555555555563,0.0,0.0,0.0,0.0,0.0
0.73947368421052628,ClusterCentroids,0.13062699741206543,0.13044470323082169,0.5638888888888888,0.36777777777777776,0.7600000000000001,0.24,0.6322222222222222,0.0,0.0,0.0,0.0,0.0
0.47894736842105268,InstanceHardnessThreshold,0.20151044959956976,0.19181800165441043,0.6091269841269842,0.5944444444444446,0.6238095238095238,0.3761904761904762,0.4055555555555556,0.0,0.0,0.0,0.0,0.0
0.42684210526315791,NearMiss,0.15900908770187797,0.15497107423484255,0.5850793650793651,0.5211111111111111,0.649047619047619,0.35095238095238096,0.4788888888888889,0.0,0.0,0.0,0.0,0.0
0.79157894736842105,ClusterCentroids,0.14496609454691364,0.14483822832393622,0.5716666666666667,0.38999999999999996,0.7533333333333333,0.24666666666666667,0.61,0.0,0.0,0.0,0.0,0.0
0.5831578947368421,InstanceHardnessThreshold,0.19335413577970459,0.1872626417521617,0.6039682539682539,0.5622222222222222,0.6457142857142857,0.3542857142857143,0.4377777777777778,0.0,0.0,0.0,0.0,0.0
