Default without balancer,Default with balancer,Tuned
0.5702380952380952,0.6297619047619047,0.6166666666666667
0.6440476190476191,0.6607142857142858,0.6738095238095239
0.6202380952380953,0.6511904761904762,0.5928571428571429
0.5797619047619047,0.6511904761904762,0.6499999999999999
0.6595238095238095,0.6464285714285714,0.6202380952380953
0.6523809523809524,0.675,0.6357142857142857
0.5988095238095238,0.6738095238095239,0.6880952380952381
0.6154761904761905,0.6369047619047619,0.6916666666666667
0.5869047619047619,0.6464285714285715,0.6571428571428571
0.625,0.6797619047619048,0.7107142857142856
0.5904761904761905,0.6880952380952381,0.7023809523809523
0.6035714285714286,0.6154761904761905,0.6357142857142857
0.6988095238095238,0.7226190476190476,0.6297619047619047
0.5226190476190476,0.6178571428571429,0.6011904761904762
0.6023809523809525,0.6488095238095238,0.6059523809523809
0.6785714285714286,0.6630952380952381,0.6845238095238095
0.6904761904761905,0.7130952380952381,0.7892857142857143
0.5833333333333334,0.6583333333333333,0.669047619047619
0.6821428571428572,0.6880952380952381,0.7238095238095238
0.694047619047619,0.694047619047619,0.7226190476190476
0.6226190476190476,0.6690476190476191,0.7250000000000001
0.6583333333333333,0.680952380952381,0.7345238095238096
0.5619047619047619,0.6845238095238095,0.6773809523809524
0.5892857142857143,0.6190476190476191,0.6571428571428571
0.6678571428571429,0.7,0.7119047619047619
0.6571428571428571,0.6642857142857144,0.6785714285714286
0.6892857142857143,0.7023809523809523,0.6952380952380952
0.7202380952380952,0.7464285714285714,0.780952380952381
0.638095238095238,0.694047619047619,0.7023809523809523
0.6392857142857142,0.6952380952380952,0.7202380952380952
0.6726190476190477,0.6869047619047619,0.6869047619047619
0.7380952380952381,0.7488095238095238,0.7488095238095238
0.6476190476190475,0.6392857142857142,0.6392857142857142
0.65,0.675,0.675
0.6178571428571429,0.6023809523809524,0.6023809523809524
0.680952380952381,0.6904761904761905,0.6904761904761905
0.6892857142857143,0.7511904761904762,0.7511904761904762
0.6880952380952381,0.6952380952380952,0.6952380952380952
0.6023809523809524,0.625,0.625
0.7083333333333333,0.675,0.675
0.6535714285714286,0.6630952380952382,0.6630952380952382
0.6761904761904762,0.6547619047619048,0.6547619047619048
0.7416666666666667,0.7357142857142858,0.7357142857142858
0.6738095238095239,0.6976190476190476,0.6976190476190476
0.6238095238095238,0.6309523809523809,0.6309523809523809
0.5535714285714286,0.6619047619047619,0.6416666666666666
0.6547619047619048,0.7416666666666667,0.7785714285714286
0.6607142857142857,0.6785714285714286,0.6654761904761904
0.5964285714285714,0.680952380952381,0.7238095238095238
0.6511904761904762,0.7261904761904763,0.7166666666666666
0.6571428571428571,0.7178571428571429,0.719047619047619
0.6071428571428572,0.7178571428571429,0.7273809523809524
0.6285714285714286,0.7,0.6988095238095238
0.6095238095238095,0.6583333333333333,0.6833333333333333
0.65,0.7047619047619048,0.6821428571428572
0.6214285714285714,0.675,0.6833333333333333
0.6130952380952381,0.6833333333333333,0.6892857142857143
0.6273809523809524,0.6869047619047619,0.7107142857142856
0.5654761904761905,0.6857142857142857,0.719047619047619
0.6773809523809524,0.6869047619047619,0.7285714285714286
0.6726190476190477,0.6880952380952381,0.6797619047619048
0.7214285714285715,0.8083333333333333,0.7904761904761904
0.6357142857142857,0.6511904761904762,0.6785714285714286
0.675,0.7333333333333334,0.7464285714285714
0.6535714285714286,0.7297619047619048,0.7083333333333333
0.6738095238095239,0.7273809523809524,0.7416666666666667
0.7476190476190476,0.7321428571428572,0.7142857142857143
0.5928571428571429,0.6916666666666667,0.6952380952380952
0.6357142857142857,0.655952380952381,0.719047619047619
0.6785714285714286,0.6666666666666666,0.6964285714285714
0.6666666666666666,0.6904761904761905,0.6892857142857143
0.6726190476190477,0.6916666666666667,0.694047619047619
0.7297619047619048,0.7976190476190477,0.7761904761904762
0.6523809523809524,0.7119047619047618,0.7297619047619048
0.6678571428571428,0.7107142857142856,0.7083333333333333
0.6166666666666667,0.6583333333333334,0.7071428571428571
0.6642857142857144,0.7392857142857143,0.7869047619047619
0.6357142857142857,0.6452380952380952,0.6797619047619048
0.6595238095238095,0.7511904761904762,0.7452380952380953
0.6392857142857142,0.7011904761904761,0.6892857142857143
0.6357142857142857,0.6857142857142857,0.7297619047619047
0.6238095238095238,0.7202380952380952,0.7297619047619048
0.5869047619047619,0.6797619047619048,0.6916666666666667
0.5880952380952381,0.6690476190476191,0.7
0.6607142857142857,0.6904761904761905,0.7119047619047618
0.5952380952380952,0.6595238095238095,0.6892857142857143
0.6535714285714286,0.6440476190476191,0.6773809523809524
0.5630952380952381,0.7523809523809524,0.7785714285714286
0.5904761904761905,0.680952380952381,0.6797619047619048
0.6833333333333333,0.6880952380952381,0.7238095238095238
0.5928571428571429,0.6952380952380952,0.7214285714285714
0.5607142857142857,0.7916666666666666,0.7964285714285715
0.6404761904761904,0.6892857142857143,0.694047619047619
0.5904761904761905,0.7571428571428571,0.7404761904761905
0.6416666666666666,0.6904761904761905,0.7178571428571429
0.5916666666666667,0.7654761904761904,0.7333333333333334
0.6285714285714286,0.7250000000000001,0.7357142857142858
0.5857142857142856,0.6845238095238095,0.694047619047619
0.6095238095238096,0.6797619047619048,0.6880952380952381
0.6035714285714286,0.7166666666666666,0.7154761904761905
0.5928571428571429,0.680952380952381,0.7
0.6416666666666666,0.6773809523809524,0.6857142857142857
0.5928571428571429,0.7678571428571429,0.7654761904761904
0.6107142857142858,0.6916666666666667,0.6976190476190476
0.6083333333333333,0.7095238095238096,0.7011904761904761
0.8463552576455802,0.857561793045664,0.8512777545035609
0.8253037285295349,0.8461457896941769,0.8803937997486384
0.8565041515861187,0.8353204172876304,0.8595912284436875
0.7997195858498706,0.8177308024158758,0.807916307161346
0.8326143226919758,0.7997195858498706,0.8342320966350302
0.8461457896941769,0.8282362798491831,0.8721198156682027
0.8333682446585673,0.8414327607875995,0.8398617511520737
0.8305301256120928,0.8353204172876304,0.8336172024696615
0.8457722174288179,0.8703623813632442,0.8408110440034513
0.8358498705780846,0.8472821397756687,0.8491156169111302
0.9030163385002095,0.873900293255132,0.8593422706325933
0.8687683284457478,0.8591328026811897,0.880184331797235
0.8527783691718118,0.8203108367042793,0.8397913561847987
0.8062985332182916,0.8292709232096636,0.8391932700603969
0.8751078515962036,0.8603321829163072,0.8456643658326144
0.8333682446585673,0.844574780058651,0.8689777963971512
0.8656263091746963,0.8463552576455802,0.8526392961876833
0.9022780498190335,0.8711943793911007,0.8677879497551628
0.8719801553062986,0.8127696289905091,0.842320966350302
0.8473899913718723,0.8456643658326144,0.84404659188956
0.8365102639296188,0.8510682865521575,0.8607038123167156
0.8398617511520737,0.8221617092584834,0.8156682027649769
0.8647008728975942,0.8548009367681498,0.8629976580796253
0.8424288179465056,0.8588222605694564,0.8408110440034513
0.8785591026747196,0.8965703192407248,0.8719801553062986
0.9256388772517805,0.9256388772517805,0.8851068286552157
0.8963133640552995,0.889819857561793,0.8963133640552995
0.8073238237172663,0.8350010645092611,0.8449010006387055
0.821074201898188,0.8358498705780846,0.8424288179465056
0.855478861087144,0.8538610871440897,0.855478861087144
0.8642647674905739,0.8658357771260997,0.8528487641390867
0.8837452869710933,0.8949518223711772,0.8949518223711772
0.8742814562486694,0.8548009367681498,0.8548009367681498
0.8029551337359793,0.7832182916307162,0.7766393442622951
0.8605478861087144,0.8555867126833477,0.8621656600517688
0.8656263091746963,0.8656263091746963,0.8656263091746963
0.8562002513615417,0.847926267281106,0.8544197737746124
0.8677879497551628,0.8793911007025761,0.8793911007025761
0.8326143226919758,0.8276531492666092,0.8276531492666092
0.8343399482312338,0.8359577221742882,0.8359577221742882
0.8447842480100545,0.8463552576455802,0.8382907415165479
0.8736908253037285,0.889819857561793,0.889819857561793
0.8216946987438791,0.8186076218863103,0.8186076218863103
0.8425366695427092,0.8424288179465056,0.8424288179465056
0.8654012079378774,0.848899913718723,0.842320966350302
0.860913280268119,0.8719103477167993,0.7652911604524508
0.7800586510263929,0.8248847926267281,0.8347297863426896
0.8548009367681498,0.8732169469874388,0.7836917181179477
0.8193485763589301,0.8322907679033649,0.8078084555651424
0.8062985332182916,0.8143874029335634,0.801337359792925
0.8284457478005866,0.8685588604943444,0.7359656472559699
0.8125261834939255,0.8557813154587348,0.7861332216170926
0.7960400255482223,0.8277624015328933,0.8421332765595061
0.8112597066436583,0.8587144089732528,0.8358498705780846
0.8391932700603969,0.8619499568593616,0.7930327868852459
0.8382907415165479,0.8768328445747801,0.8559907834101382
0.7961876832844574,0.8701298701298701,0.9010263929618769
0.7782627208856717,0.8127528209495423,0.8578880136257185
0.7881794650560828,0.8290552200172563,0.8258196721311475
0.8045729076790337,0.8356341673856773,0.8619499568593616
0.8380812735651446,0.8638458315877671,0.8638458315877671
0.8882488479262672,0.8703393380812736,0.8799748638458316
0.8875878220140515,0.8845007451564828,0.9056844794549712
0.8505176876617774,0.8651855047454702,0.8323986194995686
0.8045729076790337,0.8275452976704055,0.8275452976704055
0.8557813154587348,0.8799748638458316,0.8719103477167993
0.8544197737746124,0.8396522832006703,0.8396522832006703
0.8158398978071109,0.8407494145199064,0.8325526932084308
0.8374676445211389,0.8718723037100948,0.8718723037100948
0.8719801553062986,0.8603321829163072,0.8816867989646247
0.860913280268119,0.8752618349392542,0.8817553414327608
0.9059488898198576,0.8896103896103896,0.8880393799748638
0.8090270385352353,0.8353204172876304,0.8565041515861187
0.8390854184641933,0.8258196721311475,0.8323986194995686
0.8718723037100948,0.8701466781708369,0.8635677308024159
0.6095517385839966,0.8443653121072476,0.8443653121072476
0.7305194805194806,0.8734813573523251,0.8734813573523251
0.6758569299552906,0.8732169469874388,0.8732169469874388
0.7163503019844694,0.8602243313201035,0.8602243313201035
0.8146031061259706,0.8094262295081966,0.8094262295081966
0.7320904901550063,0.8604943443653121,0.8604943443653121
0.6400293255131965,0.8217427733556766,0.8217427733556766
0.7510112837981691,0.8277624015328933,0.8277624015328933
0.7392148403796376,0.8620578084555651,0.8620578084555651
0.6474331320103538,0.8505176876617774,0.8505176876617774
0.7659195643066611,0.857561793045664,0.857561793045664
0.7724130708001675,0.8701298701298701,0.8701298701298701
0.6099638066851182,0.8370236321055993,0.8370236321055993
0.6622088006902502,0.8208584987057809,0.8208584987057809
0.7359792924935289,0.8717644521138912,0.8717644521138912
0.8044616673648932,0.8544197737746124,0.8611227482195224
0.7834101382488479,0.844574780058651,0.8853162966066193
0.8466042154566744,0.8582073664040877,0.8496912923142431
0.766932700603969,0.8111518550474548,0.8244176013805005
0.7932484900776531,0.7849439171699741,0.8359577221742882
0.8156682027649769,0.8784038542103059,0.8770423125261835
0.7607875994972768,0.8138877251780479,0.8481357352325094
0.8090270385352353,0.8469235682350437,0.8561847988077496
0.7998274374460742,0.8358498705780846,0.8293787748058672
0.7982096635030198,0.814495254529767,0.8343399482312338
0.7688521156263092,0.8268747381650607,0.8577712609970674
0.8284457478005866,0.8331587767071638,0.8754713028906578
0.7793272301469023,0.8138173302107727,0.8117947626144347
0.811367558239862,0.8358498705780846,0.817946505608283
0.8260353753235548,0.8390854184641933,0.8785591026747196
0.8770423125261835,0.8786133221617092,0.8882488479262672
0.8510682865521575,0.8607038123167156,0.8848973607038124
0.853097721950181,0.8957845433255269,0.8746008090270385
0.8095340811044003,0.8127696289905091,0.7897972389991372
0.8588222605694564,0.8259275237273511,0.8325064710957722
0.8461457896941769,0.8622748219522414,0.8477167993297026
0.8333682446585673,0.8494972769166318,0.8268747381650607
0.8728975942090695,0.8616137960400256,0.8616137960400256
0.850625539257981,0.8456643658326144,0.8456643658326144
0.8883735979292493,0.8899913718723037,0.8702545297670405
0.8996648512777545,0.893171344784248,0.9012358609132802
0.8994553833263511,0.8929618768328447,0.8994553833263511
0.851394507132212,0.8595912284436875,0.8449010006387055
0.8472821397756687,0.8505176876617774,0.8669111302847282
0.855478861087144,0.8734900776531493,0.8669111302847282
0.8837452869710933,0.8900293255131965,0.8754713028906578
0.8304356933389192,0.8640552995391705,0.9030163385002095
0.8466042154566744,0.8548009367681498,0.8776878858846071
0.8293787748058672,0.8358498705780846,0.8390854184641933
0.8326143226919758,0.816220880069025,0.8358498705780846
0.8786133221617092,0.8736908253037285,0.8656263091746963
0.8221617092584834,0.873900293255132,0.8624842899036447
0.8725782414307004,0.8923781136895891,0.8582073664040877
0.8227998274374462,0.8309965487489215,0.8326143226919758
0.8703623813632442,0.8819025021570319,0.8473899913718723
0.8642647674905739,0.9030163385002095,0.8884583158776707
0.8900293255131965,0.8624842899036447,0.8882488479262672
0.810410900574835,0.8332978496912923,0.8725782414307004
0.8391932700603969,0.8062985332182916,0.850625539257981
0.8752157031924073,0.8702545297670405,0.8652933563416738
0.8703393380812736,0.8703393380812736,0.8591328026811897
0.8703393380812736,0.8703393380812736,0.8703393380812736
0.8845007451564828,0.8845007451564828,0.8957845433255269
0.8569887834339949,0.8569887834339949,0.8570966350301985
0.8275452976704055,0.8275452976704055,0.8538610871440897
0.8799748638458316,0.8799748638458316,0.8799748638458316
0.8396522832006703,0.8396522832006703,0.8315877670716381
0.8407494145199064,0.8407494145199064,0.8455397061954439
0.8850301984469371,0.8850301984469371,0.8637834339948232
0.8669111302847282,0.8669111302847282,0.8916091458153581
0.8817553414327608,0.8817553414327608,0.9012358609132802
0.8815458734813574,0.8815458734813574,0.8994553833263511
0.8517138599105812,0.8517138599105812,0.8483074302746434
0.8258196721311475,0.8258196721311475,0.8307808455565142
0.8619499568593616,0.8619499568593616,0.8948446937014668
