None,ANOVA_CHI2,Logistic regression,Bernoulli Naive Bayes,SVM (linear),Decision Tree,Random forest
0.8118482560230134,0.8021395181589357,0.8169723121179432,0.8118482560230134,0.8169723121179432,0.7836209996404171,0.796655879180151
0.6497662711254945,0.6561488673139159,0.6546206400575333,0.6497662711254945,0.647339086659475,0.6455411722402014,0.7435275080906149
0.8118482560230134,0.8021395181589357,0.8169723121179432,0.8118482560230134,0.8169723121179432,0.7836209996404171,0.796655879180151
0.6940848615605897,0.6740381157856886,0.6670262495505214,0.730492628550881,0.6670262495505214,0.5240920532182668,0.6548903272204243
0.6497662711254945,0.6561488673139159,0.6546206400575333,0.6497662711254945,0.647339086659475,0.6455411722402014,0.7435275080906149
0.8118482560230134,0.8021395181589357,0.8169723121179432,0.8118482560230134,0.8169723121179432,0.7836209996404171,0.796655879180151
0.6940848615605897,0.6740381157856886,0.6670262495505214,0.730492628550881,0.6670262495505214,0.5240920532182668,0.6548903272204243
0.6709123757904245,0.6801264679313459,0.658717253839205,0.6747967479674797,0.6763324299909665,0.691869918699187,0.6733514001806684
0.6497662711254945,0.6561488673139159,0.6546206400575333,0.6497662711254945,0.647339086659475,0.6455411722402014,0.7435275080906149
0.8118482560230134,0.8021395181589357,0.8169723121179432,0.8118482560230134,0.8169723121179432,0.7836209996404171,0.796655879180151
0.6940848615605897,0.6740381157856886,0.6670262495505214,0.730492628550881,0.6670262495505214,0.5240920532182668,0.6548903272204243
