Feature selection strategy,Classifier description,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,H-measure,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Standard Deviation of MCC,Standard Deviation of BS,Standard Deviation of BACC,Standard Deviation of AUC,Standard Deviation of H-measure,Standard Deviation of TPR,Standard Deviation of TNR,initialisation_values,features_selected,feature_summary
None,AdaBoost,0.41681090539925453,0.22582441071288498,0.7230555555555556,0.78579761904761891,0.332028338720098,0.7177777777777777,0.7283333333333333,0.2716666666666666,0.2822222222222222,0.04487300809801605,0.0018178777060537798,0.025097096655171548,0.01998667711013416,0.038733542407786314,0.05286834334831254,0.02343636146138631,"[3096919600L, 3898986878L]","[[[u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20']], [[u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20'], [u'Attribute 2', u'Attribute 5', u'Attribute 8', u'Attribute 11', u'Attribute 13', u'Attribute 16', u'Attribute 18', u'Attribute 1_A11', u'Attribute 1_A12', u'Attribute 1_A13', u'Attribute 1_A14', u'Attribute 3_A30', u'Attribute 3_A31', u'Attribute 3_A32', u'Attribute 3_A33', u'Attribute 3_A34', u'Attribute 4_A40', u'Attribute 4_A41', u'Attribute 4_A410', u'Attribute 4_A42', u'Attribute 4_A43', u'Attribute 4_A44', u'Attribute 4_A45', u'Attribute 4_A46', u'Attribute 4_A48', u'Attribute 4_A49', u'Attribute 6_A61', u'Attribute 6_A62', u'Attribute 6_A63', u'Attribute 6_A64', u'Attribute 6_A65', u'Attribute 7_A71', u'Attribute 7_A72', u'Attribute 7_A73', u'Attribute 7_A74', u'Attribute 7_A75', u'Attribute 9_A91', u'Attribute 9_A92', u'Attribute 9_A93', u'Attribute 9_A94', u'Attribute 10_A101', u'Attribute 10_A102', u'Attribute 10_A103', u'Attribute 12_A121', u'Attribute 12_A122', u'Attribute 12_A123', u'Attribute 12_A124', u'Attribute 14_A141', u'Attribute 14_A142', u'Attribute 14_A143', u'Attribute 15_A151', u'Attribute 15_A152', u'Attribute 15_A153', u'Attribute 17_A171', u'Attribute 17_A172', u'Attribute 17_A173', u'Attribute 17_A174', u'Attribute 19', u'Attribute 20']]]","[59, 59.0, 59, 59]"
