None,ANOVA_CHI2,Logistic regression,Bernoulli Naive Bayes,SVM (linear),Decision Tree,Random forest
2.586734601471149,2.7275883365773317,2.499372129302725,3.1613663915305072,3.36072379002072,2.7448934189491374,1.3013628416461804
0.8550119778409941,0.9438674540809178,1.0027514622142588,0.9079955107245143,0.8482659901762388,1.8104959454042282,0.4533812044491885
0.6803199363435706,0.7046973180261675,0.838426833744669,0.6025581504861162,0.6100219633999684,0.5098587773908596,0.26764980753348233
0.7913688305666771,0.430009623325879,0.6203712647730724,0.5720065057063781,0.5769869088959618,0.5413114769933696,1.328887123337954
2.586734601471149,2.7275883365773317,2.499372129302725,3.1613663915305072,3.36072379002072,2.7448934189491374,1.3013628416461804
0.8550119778409941,0.9438674540809178,1.0027514622142588,0.9079955107245143,0.8482659901762388,1.8104959454042282,0.4533812044491885
0.6803199363435706,0.7046973180261675,0.838426833744669,0.6025581504861162,0.6100219633999684,0.5098587773908596,0.26764980753348233
0.7913688305666771,0.430009623325879,0.6203712647730724,0.5720065057063781,0.5769869088959618,0.5413114769933696,1.328887123337954
0.6584769788793956,0.514956906336181,0.3297275041173826,0.6078401127269384,0.7677388565025671,0.5979707702041548,0.39427351737994343
0.42631786437026964,0.31285649773725055,0.409247327927206,0.3581763857830751,0.7833329912242997,0.5092592816193271,0.38965142309308387
0.42631786437026964,0.31285649773725055,0.409247327927206,0.3581763857830751,0.7833329912242997,0.5092592816193271,0.38965142309308387
0.606875365251704,0.6440643277678229,0.4533821100319244,0.5141222609140828,0.6353061352626668,0.5743534742983547,0.4874670367883933
0.42631786437026964,0.31285649773725055,0.409247327927206,0.3581763857830751,0.7833329912242997,0.5092592816193271,0.38965142309308387
0.606875365251704,0.6440643277678229,0.4533821100319244,0.5141222609140828,0.6353061352626668,0.5743534742983547,0.4874670367883933
0.45262383542059936,0.47683670290607516,0.4790025549507604,0.49571055643833084,0.508235369405309,0.4377064728639102,0.5215622268158748
0.42631786437026964,0.31285649773725055,0.409247327927206,0.3581763857830751,0.7833329912242997,0.5092592816193271,0.38965142309308387
0.606875365251704,0.6440643277678229,0.4533821100319244,0.5141222609140828,0.6353061352626668,0.5743534742983547,0.4874670367883933
0.45262383542059936,0.47683670290607516,0.4790025549507604,0.49571055643833084,0.508235369405309,0.4377064728639102,0.5215622268158748
0.5473514119846037,0.4339612845268501,0.47691065882955286,0.5723569662253851,0.4920692082550495,0.6985121879361884,0.4019413882704095
0.42631786437026964,0.31285649773725055,0.409247327927206,0.3581763857830751,0.7833329912242997,0.5092592816193271,0.38965142309308387
0.606875365251704,0.6440643277678229,0.4533821100319244,0.5141222609140828,0.6353061352626668,0.5743534742983547,0.4874670367883933
0.45262383542059936,0.47683670290607516,0.4790025549507604,0.49571055643833084,0.508235369405309,0.4377064728639102,0.5215622268158748
0.5473514119846037,0.4339612845268501,0.47691065882955286,0.5723569662253851,0.4920692082550495,0.6985121879361884,0.4019413882704095
0.531391421837343,0.4967178663021805,0.3819421972576542,0.4371552748383234,0.3298171568082928,0.46794086182497807,0.46961136011282356
0.0008817357243939838,0.0012424595144144845,0.00097531260716055,0.0010534945834077547,0.0009626344488502525,0.0008941120217920151,0.0011159797922230968
0.0008817357243939838,0.0012424595144144845,0.00097531260716055,0.0010534945834077547,0.0009626344488502525,0.0008941120217920151,0.0011159797922230968
0.001584166066969317,0.001287134929413014,0.0008385696139558974,0.0009194683384130542,0.001016667552125483,0.0011488826316474743,0.0009626344488502525
0.0008817357243939838,0.0012424595144144845,0.00097531260716055,0.0010534945834077547,0.0009626344488502525,0.0008941120217920151,0.0011159797922230968
0.001584166066969317,0.001287134929413014,0.0008385696139558974,0.0009194683384130542,0.001016667552125483,0.0011488826316474743,0.0009626344488502525
0.0010281382667871597,0.0009958391491871055,0.0011479770489111196,0.001332414066235188,0.0009399948804391656,0.0014359523591034318,0.0011494863534720068
0.0008817357243939838,0.0012424595144144845,0.00097531260716055,0.0010534945834077547,0.0009626344488502525,0.0008941120217920151,0.0011159797922230968
0.001584166066969317,0.001287134929413014,0.0008385696139558974,0.0009194683384130542,0.001016667552125483,0.0011488826316474743,0.0009626344488502525
0.0010281382667871597,0.0009958391491871055,0.0011479770489111196,0.001332414066235188,0.0009399948804391656,0.0014359523591034318,0.0011494863534720068
0.0011820873319843272,0.001058022497089972,0.0008430975276372266,0.0010335717632061758,0.000996744731923016,0.0010199880221595237,0.0008708687315563957
0.0008817357243939838,0.0012424595144144845,0.00097531260716055,0.0010534945834077547,0.0009626344488502525,0.0008941120217920151,0.0011159797922230968
0.001584166066969317,0.001287134929413014,0.0008385696139558974,0.0009194683384130542,0.001016667552125483,0.0011488826316474743,0.0009626344488502525
0.0010281382667871597,0.0009958391491871055,0.0011479770489111196,0.001332414066235188,0.0009399948804391656,0.0014359523591034318,0.0011494863534720068
0.0011820873319843272,0.001058022497089972,0.0008430975276372266,0.0010335717632061758,0.000996744731923016,0.0010199880221595237,0.0008708687315563957
0.0009873870436472032,0.000855171964125212,0.000808685383653085,0.0009282223048652227,0.0010531927224954885,0.0010214973267190786,0.0010384015378002154
0.0011995952648895525,0.001088510449217317,0.0008186467937552067,0.0010332699022930214,0.0009834628517886301,0.0011863133847542784,0.0009934242618898637
0.0011995952648895525,0.001088510449217317,0.0008186467937552067,0.0010332699022930214,0.0009834628517886301,0.0011863133847542784,0.0009934242618898637
0.001600164695313211,0.0008403807794286067,0.0009828591299640976,0.0009725958589505979,0.0011793705837748192,0.000875396645238169,0.0009783312162818802
0.0011995952648895525,0.001088510449217317,0.0008186467937552067,0.0010332699022930214,0.0009834628517886301,0.0011863133847542784,0.0009934242618898637
0.001600164695313211,0.0008403807794286067,0.0009828591299640976,0.0009725958589505979,0.0011793705837748192,0.000875396645238169,0.0009783312162818802
0.000996442871011638,0.001388258334983128,0.0010365903723279501,0.0010694932117516487,0.000920675782061231,0.000840984501252251,0.0009771237726337034
0.0011995952648895525,0.001088510449217317,0.0008186467937552067,0.0010332699022930214,0.0009834628517886301,0.0011863133847542784,0.0009934242618898637
0.001600164695313211,0.0008403807794286067,0.0009828591299640976,0.0009725958589505979,0.0011793705837748192,0.000875396645238169,0.0009783312162818802
0.000996442871011638,0.001388258334983128,0.0010365903723279501,0.0010694932117516487,0.000920675782061231,0.000840984501252251,0.0009771237726337034
0.0009164497292921681,0.0009493525687140902,0.0008400789185163404,0.0008590961559828969,0.0009982540364852355,0.0009623325879353217,0.0008947157436161035
0.0011995952648895525,0.001088510449217317,0.0008186467937552067,0.0010332699022930214,0.0009834628517886301,0.0011863133847542784,0.0009934242618898637
0.001600164695313211,0.0008403807794286067,0.0009828591299640976,0.0009725958589505979,0.0011793705837748192,0.000875396645238169,0.0009783312162818802
0.000996442871011638,0.001388258334983128,0.0010365903723279501,0.0010694932117516487,0.000920675782061231,0.000840984501252251,0.0009771237726337034
0.0009164497292921681,0.0009493525687140902,0.0008400789185163404,0.0008590961559828969,0.0009982540364852355,0.0009623325879353217,0.0008947157436161035
0.0009369762713173913,0.0009553897869594152,0.0006287762800116781,0.0010504759742850922,0.000977727494458236,0.0009073939019259569,0.0008458142758476228
0.0009876889045588243,0.0009587102569923062,0.0009520693169249791,0.0009952354273626049,0.0009363725494931152,0.0011790687228627039,0.0008153263237205
0.0009876889045588243,0.0009587102569923062,0.0009520693169249791,0.0009952354273626049,0.0009363725494931152,0.0011790687228627039,0.0008153263237205
0.0008252877338214559,0.0008201560983148726,0.0007673304386884294,0.0008120058536868202,0.000835852865746764,0.0008711705924684676,0.0008497384677057518
0.0009876889045588243,0.0009587102569923062,0.0009520693169249791,0.0009952354273626049,0.0009363725494931152,0.0011790687228627039,0.0008153263237205
0.0008252877338214559,0.0008201560983148726,0.0007673304386884294,0.0008120058536868202,0.000835852865746764,0.0008711705924684676,0.0008497384677057518
0.0008524552159150656,0.0008092891054774509,0.0007926867553091355,0.0009064883191901574,0.0008014407217614983,0.0011509956580326164,0.0006752628604822508
0.0009876889045588243,0.0009587102569923062,0.0009520693169249791,0.0009952354273626049,0.0009363725494931152,0.0011790687228627039,0.0008153263237205
0.0008252877338214559,0.0008201560983148726,0.0007673304386884294,0.0008120058536868202,0.000835852865746764,0.0008711705924684676,0.0008497384677057518
0.0008524552159150656,0.0008092891054774509,0.0007926867553091355,0.0009064883191901574,0.0008014407217614983,0.0011509956580326164,0.0006752628604822508
0.0008394751966925851,0.0008213635419634935,0.0013124912460335536,0.0009025641273321949,0.0010685876290153495,0.0008283063429429527,0.0006933745152113424
0.0009876889045588243,0.0009587102569923062,0.0009520693169249791,0.0009952354273626049,0.0009363725494931152,0.0011790687228627039,0.0008153263237205
0.0008252877338214559,0.0008201560983148726,0.0007673304386884294,0.0008120058536868202,0.000835852865746764,0.0008711705924684676,0.0008497384677057518
0.0008524552159150656,0.0008092891054774509,0.0007926867553091355,0.0009064883191901574,0.0008014407217614983,0.0011509956580326164,0.0006752628604822508
0.0008394751966925851,0.0008213635419634935,0.0013124912460335536,0.0009025641273321949,0.0010685876290153495,0.0008283063429429527,0.0006933745152113424
0.0008880748035489106,0.000840682640341095,0.0008796226980087862,0.0010187805785103476,0.0016052963308202384,0.0009581065351679241,0.0006776777477794926
0.0008835468898666932,0.0008458142758478449,0.0008775096716235886,0.0008892822471975315,0.0007842346497688446,0.0007024303425758882,0.0007413704002434685
0.0008835468898666932,0.0008458142758478449,0.0008775096716235886,0.0008892822471975315,0.0007842346497688446,0.0007024303425758882,0.0007413704002434685
0.0015926181725098854,0.0035616569024723432,0.0007157122227106072,0.0008237784292606243,0.0007386536520340714,0.0007039396471366643,0.0007941960598698561
0.0008835468898666932,0.0008458142758478449,0.0008775096716235886,0.0008892822471975315,0.0007842346497688446,0.0007024303425758882,0.0007413704002434685
0.0015926181725098854,0.0035616569024723432,0.0007157122227106072,0.0008237784292606243,0.0007386536520340714,0.0007039396471366643,0.0007941960598698561
0.0009351651058444599,0.0008298156475037288,0.0007791030142623168,0.0016659703741626064,0.0007621988031818461,0.0010145545257402855,0.0007800085969986714
0.0008835468898666932,0.0008458142758478449,0.0008775096716235886,0.0008892822471975315,0.0007842346497688446,0.0007024303425758882,0.0007413704002434685
0.0015926181725098854,0.0035616569024723432,0.0007157122227106072,0.0008237784292606243,0.0007386536520340714,0.0007039396471366643,0.0007941960598698561
0.0009351651058444599,0.0008298156475037288,0.0007791030142623168,0.0016659703741626064,0.0007621988031818461,0.0010145545257402855,0.0007800085969986714
0.006168527739810248,0.009941789141700852,0.0008171374891934313,0.000786045815241998,0.0007558597240266973,0.0007990258344643397,0.0008026481654102025
0.0008835468898666932,0.0008458142758478449,0.0008775096716235886,0.0008892822471975315,0.0007842346497688446,0.0007024303425758882,0.0007413704002434685
0.0015926181725098854,0.0035616569024723432,0.0007157122227106072,0.0008237784292606243,0.0007386536520340714,0.0007039396471366643,0.0007941960598698561
0.0009351651058444599,0.0008298156475037288,0.0007791030142623168,0.0016659703741626064,0.0007621988031818461,0.0010145545257402855,0.0007800085969986714
0.006168527739810248,0.009941789141700852,0.0008171374891934313,0.000786045815241998,0.0007558597240266973,0.0007990258344643397,0.0008026481654102025
0.0008461161367598891,0.0008177412110177418,0.000756765306763052,0.0008563794077729447,0.0008337398393616358,0.0007987239735520735,0.0007332201556153883
0.037274389154258174,0.04437506339079156,0.04661124902800786,0.0777521263082652,0.05867662968669252,0.09874926949659259,0.023244799540205457
0.037274389154258174,0.04437506339079156,0.04661124902800786,0.0777521263082652,0.05867662968669252,0.09874926949659259,0.023244799540205457
0.009976201285685993,0.012624125207076592,0.01282848504460296,0.010300701766248588,0.013980990007196353,0.014516793126264804,0.01786654366840701
0.037274389154258174,0.04437506339079156,0.04661124902800786,0.0777521263082652,0.05867662968669252,0.09874926949659259,0.023244799540205457
0.009976201285685993,0.012624125207076592,0.01282848504460296,0.010300701766248588,0.013980990007196353,0.014516793126264804,0.01786654366840701
0.009418060459118416,0.012935041946592396,0.01159598694028946,0.017269160923259697,0.03276187037850942,0.015954556650841056,0.011695601041299408
0.037274389154258174,0.04437506339079156,0.04661124902800786,0.0777521263082652,0.05867662968669252,0.09874926949659259,0.023244799540205457
0.009976201285685993,0.012624125207076592,0.01282848504460296,0.010300701766248588,0.013980990007196353,0.014516793126264804,0.01786654366840701
0.009418060459118416,0.012935041946592396,0.01159598694028946,0.017269160923259697,0.03276187037850942,0.015954556650841056,0.011695601041299408
0.012177672918004923,0.018461209665344924,0.014306396070495386,0.013268296393607382,0.035680563538099674,0.029270245207656143,0.014411745528836173
0.037274389154258174,0.04437506339079156,0.04661124902800786,0.0777521263082652,0.05867662968669252,0.09874926949659259,0.023244799540205457
0.009976201285685993,0.012624125207076592,0.01282848504460296,0.010300701766248588,0.013980990007196353,0.014516793126264804,0.01786654366840701
0.009418060459118416,0.012935041946592396,0.01159598694028946,0.017269160923259697,0.03276187037850942,0.015954556650841056,0.011695601041299408
0.012177672918004923,0.018461209665344924,0.014306396070495386,0.013268296393607382,0.035680563538099674,0.029270245207656143,0.014411745528836173
0.021375374911252965,0.01431907422880574,0.025945850982134644,0.01722629667373421,0.0447303536843936,0.020952769634241197,0.018587991248448343
0.015185415046679696,0.05079051335674167,0.026524518350728554,0.015062557655434294,0.0254175943858701,0.028585020937072825,0.027614236243594492
0.015185415046679696,0.05079051335674167,0.026524518350728554,0.015062557655434294,0.0254175943858701,0.028585020937072825,0.027614236243594492
0.012577638626605325,0.02956516331882797,0.04235833063670913,0.016357239107650967,0.060989487995595226,0.03966422199575925,0.028241201358132684
0.015185415046679696,0.05079051335674167,0.026524518350728554,0.015062557655434294,0.0254175943858701,0.028585020937072825,0.027614236243594492
0.012577638626605325,0.02956516331882797,0.04235833063670913,0.016357239107650967,0.060989487995595226,0.03966422199575925,0.028241201358132684
0.02215206303821793,0.05521187013702078,0.025305000265637645,0.017936877260938067,0.10719624340132028,0.043063477727494526,0.04694027742225271
0.015185415046679696,0.05079051335674167,0.026524518350728554,0.015062557655434294,0.0254175943858701,0.028585020937072825,0.027614236243594492
0.012577638626605325,0.02956516331882797,0.04235833063670913,0.016357239107650967,0.060989487995595226,0.03966422199575925,0.028241201358132684
0.02215206303821793,0.05521187013702078,0.025305000265637645,0.017936877260938067,0.10719624340132028,0.043063477727494526,0.04694027742225271
0.012254345589691296,0.016733659665103318,0.020947336137822514,0.021516343957227457,0.1464952136933768,0.03242469173963647,0.021100379620283105
0.015185415046679696,0.05079051335674167,0.026524518350728554,0.015062557655434294,0.0254175943858701,0.028585020937072825,0.027614236243594492
0.012577638626605325,0.02956516331882797,0.04235833063670913,0.016357239107650967,0.060989487995595226,0.03966422199575925,0.028241201358132684
0.02215206303821793,0.05521187013702078,0.025305000265637645,0.017936877260938067,0.10719624340132028,0.043063477727494526,0.04694027742225271
0.012254345589691296,0.016733659665103318,0.020947336137822514,0.021516343957227457,0.1464952136933768,0.03242469173963647,0.021100379620283105
0.01913556694309082,0.02462913368333086,0.029891173103951285,0.05928337012011631,0.051377330969963886,0.06732041690614299,0.01340835985684552
0.00187757487358065,0.0018899511709788504,0.0013903713613685476,0.0016463494148726276,0.001407577433361185,0.0013010205313719325,0.0016801578370340131
0.00187757487358065,0.0018899511709788504,0.0013903713613685476,0.0016463494148726276,0.001407577433361185,0.0013010205313719325,0.0016801578370340131
0.0030759626948210217,0.0015899014243005438,0.001624011707373807,0.0016792522542972144,0.001443498881907146,0.004852112301918954,0.001261778612791975
0.00187757487358065,0.0018899511709788504,0.0013903713613685476,0.0016463494148726276,0.001407577433361185,0.0013010205313719325,0.0016801578370340131
0.0030759626948210217,0.0015899014243005438,0.001624011707373807,0.0016792522542972144,0.001443498881907146,0.004852112301918954,0.001261778612791975
0.001760150978753816,0.0014845519659597572,0.0014718738076493487,0.0019536438234428743,0.001123224454114724,0.001525605050012313,0.0011660887036399892
0.00187757487358065,0.0018899511709788504,0.0013903713613685476,0.0016463494148726276,0.001407577433361185,0.0013010205313719325,0.0016801578370340131
0.0030759626948210217,0.0015899014243005438,0.001624011707373807,0.0016792522542972144,0.001443498881907146,0.004852112301918954,0.001261778612791975
0.001760150978753816,0.0014845519659597572,0.0014718738076493487,0.0019536438234428743,0.001123224454114724,0.001525605050012313,0.0011660887036399892
0.0017686030842940514,0.0015877883979155127,0.0014676477548793976,0.0026050596718651953,0.0017151737028433534,0.001949115909760657,0.001157938459011909
0.00187757487358065,0.0018899511709788504,0.0013903713613685476,0.0016463494148726276,0.001407577433361185,0.0013010205313719325,0.0016801578370340131
0.0030759626948210217,0.0015899014243005438,0.001624011707373807,0.0016792522542972144,0.001443498881907146,0.004852112301918954,0.001261778612791975
0.001760150978753816,0.0014845519659597572,0.0014718738076493487,0.0019536438234428743,0.001123224454114724,0.001525605050012313,0.0011660887036399892
0.0017686030842940514,0.0015877883979155127,0.0014676477548793976,0.0026050596718651953,0.0017151737028433534,0.001949115909760657,0.001157938459011909
0.0022310540017097535,0.0015766195441658803,0.001288342373061191,0.001652084772203466,0.0015717897695715077,0.0016656685132505622,0.0012161976150570908
0.001762565866050947,0.0014691570594400627,0.0018473887823651225,0.0017468690986195412,0.0015355664601133245,0.0016218986809888314,0.0011256393414118548
0.001762565866050947,0.0014691570594400627,0.0018473887823651225,0.0017468690986195412,0.0015355664601133245,0.0016218986809888314,0.0011256393414118548
0.001678648532472904,0.0015790344314630111,0.0013275842916411484,0.0016940434389929315,0.0013674299320451944,0.0012539302290761611,0.0011851059411056575
0.001762565866050947,0.0014691570594400627,0.0018473887823651225,0.0017468690986195412,0.0015355664601133245,0.0016218986809888314,0.0011256393414118548
0.001678648532472904,0.0015790344314630111,0.0013275842916411484,0.0016940434389929315,0.0013674299320451944,0.0012539302290761611,0.0011851059411056575
0.001968133147225881,0.0028000618211148076,0.0012382334616445334,0.001634576839299129,0.0012394409052929323,0.0013933899704898778,0.0011491844925597405
0.001762565866050947,0.0014691570594400627,0.0018473887823651225,0.0017468690986195412,0.0015355664601133245,0.0016218986809888314,0.0011256393414118548
0.001678648532472904,0.0015790344314630111,0.0013275842916411484,0.0016940434389929315,0.0013674299320451944,0.0012539302290761611,0.0011851059411056575
0.001968133147225881,0.0028000618211148076,0.0012382334616445334,0.001634576839299129,0.0012394409052929323,0.0013933899704898778,0.0011491844925597405
0.0017043067100057652,0.0016976657699385722,0.0030143830687419104,0.0017788663553073292,0.0014329337499818795,0.0013961067186993859,0.0011340914469522012
0.001762565866050947,0.0014691570594400627,0.0018473887823651225,0.0017468690986195412,0.0015355664601133245,0.0016218986809888314,0.0011256393414118548
0.001678648532472904,0.0015790344314630111,0.0013275842916411484,0.0016940434389929315,0.0013674299320451944,0.0012539302290761611,0.0011851059411056575
0.001968133147225881,0.0028000618211148076,0.0012382334616445334,0.001634576839299129,0.0012394409052929323,0.0013933899704898778,0.0011491844925597405
0.0017043067100057652,0.0016976657699385722,0.0030143830687419104,0.0017788663553073292,0.0014329337499818795,0.0013961067186993859,0.0011340914469522012
0.001774640302537378,0.0015666581340649799,0.0013342252317083414,0.0017737347198005793,0.0017954687054753116,0.0017707161106796931,0.0012678158310350796
0.0004905239822456942,0.00046124347376741426,0.000504107723292554,0.0004337741307613996,0.0004681862747464294,0.0004319629652882462,0.0005243324044066864
0.0004905239822456942,0.00046124347376741426,0.000504107723292554,0.0004337741307613996,0.0004681862747464294,0.0004319629652882462,0.0005243324044066864
0.0003555921545137508,0.00031635023593512557,0.0004624509174158131,0.00034140469164345433,0.00031091673951610943,0.0003338581688394626,0.0003625349554936541
0.0004905239822456942,0.00046124347376741426,0.000504107723292554,0.0004337741307613996,0.0004681862747464294,0.0004319629652882462,0.0005243324044066864
0.0003555921545137508,0.00031635023593512557,0.0004624509174158131,0.00034140469164345433,0.00031091673951610943,0.0003338581688394626,0.0003625349554936541
0.0003601200681968564,0.0003054832430970933,0.00033657491704874865,0.00030578510400935954,0.0009478432641545353,0.00038879685485149196,0.0003634405382302308
0.0004905239822456942,0.00046124347376741426,0.000504107723292554,0.0004337741307613996,0.0004681862747464294,0.0004319629652882462,0.0005243324044066864
0.0003555921545137508,0.00031635023593512557,0.0004624509174158131,0.00034140469164345433,0.00031091673951610943,0.0003338581688394626,0.0003625349554936541
0.0003601200681968564,0.0003054832430970933,0.00033657491704874865,0.00030578510400935954,0.0009478432641545353,0.00038879685485149196,0.0003634405382302308
0.0003272172287713815,0.0003030683557998515,0.00031604837502197114,0.0004832793203544128,0.000353177267216509,0.0005361049799805784,0.0003042757994484724
0.0004905239822456942,0.00046124347376741426,0.000504107723292554,0.0004337741307613996,0.0004681862747464294,0.0004319629652882462,0.0005243324044066864
0.0003555921545137508,0.00031635023593512557,0.0004624509174158131,0.00034140469164345433,0.00031091673951610943,0.0003338581688394626,0.0003625349554936541
0.0003601200681968564,0.0003054832430970933,0.00033657491704874865,0.00030578510400935954,0.0009478432641545353,0.00038879685485149196,0.0003634405382302308
0.0003272172287713815,0.0003030683557998515,0.00031604837502197114,0.0004832793203544128,0.000353177267216509,0.0005361049799805784,0.0003042757994484724
0.0004084178141408046,0.00033446189066310694,0.0003030683557998515,0.000295823693908126,0.0003522716844805984,0.0003561958763382833,0.00035710145907508206
0.00031152046134064193,0.0003498567971833566,0.00029884230302990034,0.0003528754063051309,0.00035378098904192967,0.0003009553294148759,0.00033868794343350217
0.00031152046134064193,0.0003498567971833566,0.00029884230302990034,0.0003528754063051309,0.00035378098904192967,0.0003009553294148759,0.00033868794343350217
0.0003088037131302457,0.0003229911760023185,0.0003217837323532535,0.0003447251616766067,0.0003308395597176883,0.00038245777569656525,0.0003296321160695115
0.00031152046134064193,0.0003498567971833566,0.00029884230302990034,0.0003528754063051309,0.00035378098904192967,0.0003009553294148759,0.00033868794343350217
0.0003088037131302457,0.0003229911760023185,0.0003217837323532535,0.0003447251616766067,0.0003308395597176883,0.00038245777569656525,0.0003296321160695115
0.00035891262454867956,0.0003368767779594606,0.00032148187144187546,0.0003326507251912858,0.00032872653333271273,0.00033234886427813137,0.00032721722877226966
0.00031152046134064193,0.0003498567971833566,0.00029884230302990034,0.0003528754063051309,0.00035378098904192967,0.0003009553294148759,0.00033868794343350217
0.0003088037131302457,0.0003229911760023185,0.0003217837323532535,0.0003447251616766067,0.0003308395597176883,0.00038245777569656525,0.0003296321160695115
0.00035891262454867956,0.0003368767779594606,0.00032148187144187546,0.0003326507251912858,0.00032872653333271273,0.00033234886427813137,0.00032721722877226966
0.0003447251616766067,0.0003220855932646316,0.00029914416394305476,0.00030699254765842454,0.00032208559326640795,0.0003281228115064039,0.0002900883365777318
0.00031152046134064193,0.0003498567971833566,0.00029884230302990034,0.0003528754063051309,0.00035378098904192967,0.0003009553294148759,0.00033868794343350217
0.0003088037131302457,0.0003229911760023185,0.0003217837323532535,0.0003447251616766067,0.0003308395597176883,0.00038245777569656525,0.0003296321160695115
0.00035891262454867956,0.0003368767779594606,0.00032148187144187546,0.0003326507251912858,0.00032872653333271273,0.00033234886427813137,0.00032721722877226966
0.0003447251616766067,0.0003220855932646316,0.00029914416394305476,0.00030699254765842454,0.00032208559326640795,0.0003281228115064039,0.0002900883365777318
0.00044343367995125504,0.00034442330076522865,0.0003066906867452701,0.0002967292766431484,0.0004820718767053478,0.00031785954049468046,0.00031906698414374546
