Data balancer,Classifier description,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,H-measure,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Standard Deviation of MCC,Standard Deviation of BS,Standard Deviation of BACC,Standard Deviation of AUC,Standard Deviation of H-measure,Standard Deviation of TPR,Standard Deviation of TNR,initialisation_values
NearMiss,Gaussian Naive Bayes,0.23248693733418541,0.32538562332515958,0.6182539682539683,0.67371428571428571,0.15405419901113365,0.5022222222222222,0.7342857142857143,0.26571428571428574,0.4977777777777777,0.06177564458413311,0.03644399876724479,0.030669238118881312,0.03718265699359788,0.04344573248632365,0.0722307687250889,0.0701407719600837,
NeighbourhoodCleaningRule,Gaussian Naive Bayes,0.33584910845088339,0.31070442793637221,0.6792857142857144,0.74217460317460326,0.27234825910037325,0.7466666666666666,0.611904761904762,0.3880952380952381,0.2533333333333333,0.09600370094948867,0.08720446803276817,0.05501803456126118,0.0342450835823054,0.06433399690796142,0.07333333333333335,0.15238839267549947,
OneSidedSelection,Gaussian Naive Bayes,0.33270593913098173,0.29492458017487871,0.6757142857142857,0.74168650793650792,0.27564124525278394,0.7166666666666667,0.6347619047619049,0.3652380952380952,0.2833333333333333,0.10217073411849019,0.09888561105748597,0.05738836150545839,0.03213096242778375,0.054491375473848976,0.08819171036881968,0.16832238800544294,
RandomUnderSampler,Gaussian Naive Bayes,0.26987893902713023,0.31419468244610588,0.6365873015873016,0.72092857142857136,0.24219520023406246,0.6022222222222221,0.6709523809523809,0.329047619047619,0.39777777777777773,0.11686335721664799,0.09297719311956876,0.06759622164850593,0.0304834037842499,0.056250799337773945,0.22753645753191473,0.20496335605240035,
TomekLinks,Gaussian Naive Bayes,0.33204203770716467,0.29459862633192196,0.6755555555555556,0.74145634920634906,0.27479713390977517,0.7177777777777778,0.6333333333333333,0.3666666666666666,0.2822222222222222,0.10530862683757668,0.09802574289110763,0.0591014646110703,0.03219188549637223,0.05617719538400802,0.08744663275533777,0.1678123884950879,
ADASYN,Gaussian Naive Bayes,0.25073742493676571,0.29784406537657387,0.6235714285714287,0.70560714285714299,0.20571813095821254,0.4966666666666667,0.7504761904761904,0.24952380952380954,0.5033333333333333,0.08243636038713095,0.050609120786156925,0.03807836928106383,0.04497707802026628,0.05541414201054044,0.09929380272332841,0.11656847179567913,
RandomOverSampler,Gaussian Naive Bayes,0.34359293669794194,0.30528533973899896,0.6828571428571429,0.74014285714285699,0.27327757892975113,0.7500000000000001,0.6157142857142858,0.38428571428571423,0.25,0.10213237778136022,0.10197700644309407,0.05860851838952738,0.030522137982609884,0.050471394723244474,0.084765471656714,0.16609152464175625,
SMOTE,Gaussian Naive Bayes,0.33962941545746511,0.32013584673075823,0.6825396825396824,0.73228571428571432,0.26731387424109876,0.7755555555555556,0.5895238095238095,0.41047619047619044,0.22444444444444442,0.08417448341777597,0.08461566489644223,0.04941392469376134,0.021912328317071492,0.04004413677322375,0.062023492164234945,0.13045881010413538,
SMOTEENN,Gaussian Naive Bayes,0.27743606888575745,0.35334248002490892,0.6480952380952381,0.71536904761904752,0.24522816854353788,0.7366666666666666,0.5595238095238095,0.44047619047619035,0.2633333333333333,0.08571945440556708,0.07784460259571283,0.047636504736622926,0.026770482441650735,0.030616052760950255,0.08282064512704099,0.12840377075721413,
SMOTETomek,Gaussian Naive Bayes,0.34237678089004064,0.31815523189997807,0.6840476190476191,0.73371428571428565,0.268513115966499,0.7766666666666667,0.5914285714285714,0.40857142857142853,0.2233333333333333,0.08569918530856434,0.08423185776284137,0.05010155974356204,0.022134895735500253,0.04150432566096194,0.06318696536939081,0.12960431671655318,
None,K-nearest neighbours,0.30835285338187396,0.18756977798025715,0.6298412698412698,0.7282182539682539,0.23865624831154192,0.3644444444444444,0.8952380952380953,0.10476190476190475,0.6355555555555555,0.055932938668618,0.016628996659140898,0.025341457503070836,0.047373471266030316,0.06599186641341036,0.047479690264936675,0.02113556287730679,
ClusterCentroids,K-nearest neighbours,0.28312695403329796,0.25568492257539438,0.6489682539682541,0.73080952380952391,0.2364150710501807,0.8388888888888887,0.45904761904761915,0.540952380952381,0.1611111111111111,0.06681429737252628,0.0158020443867541,0.03549633673908737,0.04340902272533041,0.051814079493786254,0.05152010275275391,0.034647561454440465,
EditedNearestNeighbours,K-nearest neighbours,0.35113397155121845,0.18771876838435189,0.6838888888888889,0.7625277777777778,0.28342493015190534,0.6177777777777778,0.75,0.25,0.38222222222222224,0.04927963913989812,0.013270885455795243,0.02693342575738313,0.0355857200914469,0.054804003361079386,0.053908930980925335,0.018988001940358937,
InstanceHardnessThreshold,K-nearest neighbours,0.377735953830313,0.19530374655365346,0.7030952380952381,0.77433333333333343,0.3060084199097354,0.7100000000000001,0.6961904761904762,0.3038095238095238,0.29,0.06310921913599826,0.015085267478752351,0.0340451214535149,0.037645304278759194,0.07014113928578954,0.06110100926607787,0.044558809772531745,
NearMiss,K-nearest neighbours,0.32602123894267182,0.2035472126647736,0.6666666666666666,0.72301587301587311,0.2213430621423974,0.5633333333333334,0.77,0.23,0.4366666666666667,0.04886121092338412,0.013322490804934705,0.02455191793374289,0.029850207628082867,0.04030743102236719,0.04799691348101149,0.03681171064778607,
NeighbourhoodCleaningRule,K-nearest neighbours,0.35175642049572553,0.1805287064188702,0.6803968253968253,0.76636111111111116,0.29322606206676105,0.5822222222222223,0.7785714285714286,0.22142857142857147,0.41777777777777786,0.05710556779393835,0.014941862401321719,0.03027608745203672,0.040115614206308825,0.060247609702360365,0.055265911624203946,0.020537008240807453,
OneSidedSelection,K-nearest neighbours,0.31573970982998156,0.18917398040741859,0.6431746031746033,0.72803571428571423,0.24112965088521007,0.42444444444444446,0.861904761904762,0.13809523809523808,0.5755555555555555,0.06377887247103291,0.01896071838981426,0.0289996568211074,0.050474168872364875,0.07450481937393519,0.04863570806275399,0.02888714454876782,
RandomUnderSampler,K-nearest neighbours,0.3851127362714572,0.20648892527724444,0.7026984126984127,0.76466666666666672,0.29300560418201205,0.6611111111111111,0.7442857142857143,0.2557142857142857,0.3388888888888889,0.05434150503985218,0.008226656681364117,0.029038727062978244,0.03468147359518021,0.05894528705297507,0.06431020501550128,0.04593695768803864,
TomekLinks,K-nearest neighbours,0.31472345759815723,0.18905953560413175,0.6422222222222221,0.72846428571428556,0.23976905588194714,0.42111111111111116,0.8633333333333334,0.13666666666666666,0.5788888888888888,0.06003115978297626,0.018621803398444426,0.027581620325742268,0.049804840215018624,0.07123834050230406,0.04848316495393652,0.029028096484053665,
ADASYN,K-nearest neighbours,0.32808129411796561,0.17281608351441535,0.6396031746031745,0.75811111111111107,0.28046841701523634,0.3844444444444443,0.8947619047619049,0.10523809523809526,0.6155555555555555,0.06890846192708217,0.011809534272693928,0.03099041212599436,0.04085996555412652,0.058374046298137125,0.055932057549569876,0.028507865803991925,
RandomOverSampler,K-nearest neighbours,0.37727359506993235,0.19515586328970391,0.7000793650793651,0.77601587301587283,0.3121652543544446,0.6677777777777779,0.7323809523809525,0.26761904761904753,0.3322222222222223,0.05213146028181709,0.007986073278427592,0.02889194123068924,0.03297683131194029,0.05754297482827723,0.06338204754200737,0.0339934634239519,
SMOTE,K-nearest neighbours,0.38469630255878529,0.19348480353993355,0.7032539682539682,0.77484126984126978,0.30261341588189156,0.6655555555555556,0.740952380952381,0.259047619047619,0.33444444444444443,0.053678393448206706,0.009699291161454246,0.027910566960335417,0.035602222775634206,0.058230285213508245,0.04732342097565966,0.03747712832371619,
SMOTEENN,K-nearest neighbours,0.31597684575645957,0.21787597330582859,0.671984126984127,0.73880952380952392,0.24958158167096076,0.7311111111111113,0.6128571428571429,0.3871428571428571,0.26888888888888884,0.04284364961984078,0.015554208005321517,0.023197966044932038,0.03711074746586809,0.06050542200471218,0.03890475866669244,0.03772438537207306,
SMOTETomek,K-nearest neighbours,0.39402808563592345,0.19402706679102677,0.7084126984126983,0.77415079365079364,0.3028812707652366,0.6744444444444445,0.7423809523809524,0.25761904761904764,0.32555555555555554,0.058300425698580696,0.009288139049338827,0.030972114181807228,0.03526175917857547,0.05826419675934302,0.05539978161030182,0.03627808943760173,
None,Logistic regression,0.41228533339913792,0.18783458840431891,0.7211111111111111,0.7868492063492063,0.32613113895621015,0.7222222222222222,0.7200000000000001,0.27999999999999997,0.27777777777777773,0.06630256260670456,0.016803125736818015,0.03559096875884734,0.03501675623805159,0.06224572131526861,0.057948465824023555,0.03372558325643004,
ClusterCentroids,Logistic regression,0.36647771633566534,0.20107882837268889,0.6970634920634922,0.76322222222222225,0.29345641309782444,0.6922222222222222,0.7019047619047619,0.29809523809523797,0.30777777777777776,0.05206683653512216,0.013988384870900579,0.02825508291006191,0.030717745180670906,0.048578489970911305,0.04589305872902973,0.018528644246041653,
EditedNearestNeighbours,Logistic regression,0.40323199708230212,0.20778474908730302,0.7185714285714286,0.78494444444444444,0.32569222898736333,0.7533333333333332,0.6838095238095239,0.31619047619047613,0.24666666666666665,0.05890475501390396,0.018109188016846245,0.03204954120512189,0.031782306656014156,0.056517785648702745,0.05135208892573931,0.02728866434646552,
InstanceHardnessThreshold,Logistic regression,0.35106911000971958,0.22078439416561987,0.6907936507936508,0.76703968253968247,0.28733257973094706,0.8044444444444444,0.5771428571428571,0.42285714285714293,0.19555555555555554,0.05729150722857298,0.009009426203451425,0.031212177918090372,0.033285051957289244,0.05944825886330233,0.04693047129320639,0.03110220151011035,
NearMiss,Logistic regression,0.341894799921791,0.23587421241777928,0.6861904761904761,0.74294444444444452,0.25004033947400944,0.7433333333333334,0.6290476190476191,0.370952380952381,0.25666666666666665,0.04494802105901088,0.02090024616958246,0.024458612674025878,0.034827142162281104,0.04400789515737111,0.041186117761890316,0.028863585639412825,
NeighbourhoodCleaningRule,Logistic regression,0.40897865258265009,0.19203583701450852,0.7185714285714285,0.78360317460317452,0.3227811251125931,0.7066666666666667,0.7304761904761906,0.2695238095238095,0.2933333333333333,0.055664372331727184,0.01738269166766966,0.030450137673806037,0.03240333804490684,0.05562343809154962,0.054365021434333645,0.019943230087020883,
OneSidedSelection,Logistic regression,0.40357484336582289,0.19107539793529879,0.7171428571428572,0.78511111111111098,0.32739822351598225,0.7266666666666667,0.7076190476190477,0.2923809523809523,0.27333333333333326,0.06251914548554097,0.017410891067879575,0.03364030983739835,0.036072973057894406,0.06508593508296412,0.05504207145111485,0.0349408311006555,
RandomUnderSampler,Logistic regression,0.39616196805542875,0.20017464306696778,0.7138888888888889,0.77501587301587294,0.3064383186352278,0.7344444444444445,0.6933333333333334,0.3066666666666666,0.26555555555555554,0.0548938944222783,0.014590604250030769,0.029456100888723243,0.032060354631978795,0.05359165815916858,0.049615807915035816,0.034647561454440465,
TomekLinks,Logistic regression,0.40541823930408871,0.19110507887899425,0.7181746031746032,0.78535714285714286,0.3271621070674985,0.7277777777777777,0.7085714285714285,0.2914285714285713,0.2722222222222222,0.0635688799717784,0.017065194435188988,0.03434812074686209,0.03535325455611903,0.06323203990555375,0.05665577237325318,0.033114930763264196,
ADASYN,Logistic regression,0.39514177245507526,0.1898736346369439,0.7116666666666664,0.78052380952380951,0.3187593691353761,0.7066666666666667,0.7166666666666667,0.28333333333333327,0.2933333333333333,0.07817146908016685,0.01650878891532496,0.04175885493198464,0.03592516577419303,0.06485087152728934,0.061704192786288116,0.03995462278743435,
RandomOverSampler,Logistic regression,0.39383716664031648,0.18898677806656428,0.7105555555555557,0.78331746031746041,0.3225136348859992,0.7011111111111111,0.7200000000000002,0.27999999999999997,0.29888888888888887,0.07632541619719777,0.017764421380702982,0.040541186532865155,0.03603558821553784,0.061391406227759536,0.061302729885038765,0.04182893572571,
SMOTE,Logistic regression,0.40131569360631403,0.19494673675363475,0.7147619047619048,0.78142063492063507,0.318744622765379,0.7066666666666667,0.7228571428571429,0.2771428571428571,0.2933333333333333,0.0627263739591603,0.008101791522072807,0.03383913302167112,0.03237796049047563,0.06049239870631618,0.05571089394098523,0.03066163815620047,
SMOTEENN,Logistic regression,0.41133265187197821,0.18751495250112524,0.7165873015873014,0.77569047619047637,0.31351488574497727,0.6755555555555556,0.7576190476190476,0.2423809523809524,0.3244444444444444,0.0649887353325299,0.016608836717126676,0.03418820643598679,0.03150286433125275,0.05705417133358145,0.05506449641495052,0.03334693600002207,
SMOTETomek,Logistic regression,0.41518175994759715,0.18959043637458944,0.7217460317460317,0.78171428571428558,0.32577516773659093,0.711111111111111,0.7323809523809522,0.2676190476190476,0.2888888888888888,0.06514677014987762,0.017311513192764423,0.034893929182262785,0.03257846508046757,0.05484151179014211,0.053633415049542985,0.030845970934669814,
None,Random forest,0.39901995155312958,0.1942180108928459,0.7115873015873013,0.78661904761904755,0.3285620771430506,0.6822222222222222,0.7409523809523809,0.259047619047619,0.31777777777777777,0.07390431796896488,0.006740298097471188,0.03992497372994578,0.03446803924511624,0.06143395392645954,0.07135375270223256,0.034549251708984874,
ClusterCentroids,Random forest,0.32067422797073164,0.22956832927920909,0.6733333333333333,0.75047619047619041,0.26411061476518843,0.8066666666666666,0.5399999999999998,0.46,0.19333333333333333,0.04897424793200962,0.009136699172082726,0.02749561911095627,0.02977961377898302,0.03831604943846658,0.022607766610417558,0.044706145615366046,
EditedNearestNeighbours,Random forest,0.37618352884801548,0.19479837488457988,0.7035714285714286,0.7810555555555555,0.31120917488628336,0.7266666666666666,0.6804761904761905,0.31952380952380943,0.2733333333333333,0.05078768460079143,0.01064715595934918,0.027807240610774175,0.031206295717630863,0.057324751761228185,0.05228129047119376,0.02703822774586359,
InstanceHardnessThreshold,Random forest,0.37362756837886713,0.22519851662384294,0.7017460317460318,0.78007142857142853,0.31150434774436425,0.8477777777777776,0.5557142857142857,0.44428571428571434,0.1522222222222222,0.05497721319002932,0.013486441322427403,0.030490654636399807,0.03302693076425246,0.061481856471060595,0.041216082202203116,0.0435811854805621,
NearMiss,Random forest,0.33250197276546906,0.22881356401384087,0.6807936507936507,0.73910317460317454,0.23918541232000254,0.7544444444444444,0.6071428571428572,0.39285714285714285,0.24555555555555555,0.0477216702594031,0.016332499312264364,0.0257937728934839,0.035825128699125325,0.05177293058474954,0.05492980930803679,0.04189393799604337,
NeighbourhoodCleaningRule,Random forest,0.38304837540675013,0.18315972318339099,0.7041269841269842,0.78259523809523801,0.3080413544230165,0.6811111111111111,0.7271428571428571,0.27285714285714285,0.3188888888888889,0.06431444016994173,0.010914267078469491,0.03448099881696394,0.029308851680816022,0.04674202195253649,0.05737035841522483,0.028356333201827438,
OneSidedSelection,Random forest,0.39784166684941802,0.19468605756028287,0.7121428571428571,0.78871428571428581,0.33159965855382245,0.6966666666666668,0.7276190476190475,0.27238095238095233,0.3033333333333333,0.06569447988311616,0.007108451259921324,0.03492297971925729,0.030703738806855077,0.05561518818259455,0.058118652580542315,0.037148961647318256,
RandomUnderSampler,Random forest,0.35596363645215107,0.20791455621301771,0.6937301587301588,0.76687698412698424,0.28484514011865986,0.7588888888888887,0.6285714285714288,0.3714285714285715,0.24111111111111108,0.04549248702501594,0.011405991546204296,0.024874844190864352,0.03227164723356322,0.05581784340139421,0.040307460327149026,0.0395553517281813,
TomekLinks,Random forest,0.40798892264407699,0.19416640313424396,0.718015873015873,0.78821428571428576,0.33103259573151395,0.708888888888889,0.7271428571428572,0.2728571428571429,0.2911111111111111,0.060783641838359784,0.0072289280991278335,0.032576054004937856,0.03192666862220624,0.06152458555980313,0.053008268630562516,0.03491486243775879,
ADASYN,Random forest,0.37592406433628367,0.17030898071625342,0.6804761904761905,0.77509920634920637,0.29549662551249195,0.5166666666666667,0.8442857142857142,0.15571428571428575,0.48333333333333334,0.04297823500634428,0.011848020471241715,0.021794928227628275,0.031236392855116032,0.056017188662282454,0.04753166585823875,0.025314350209527634,
RandomOverSampler,Random forest,0.40203809615721386,0.19711989742348573,0.7155555555555555,0.78694444444444434,0.3284356353854978,0.7177777777777777,0.7133333333333333,0.28666666666666657,0.2822222222222222,0.06604519489313301,0.0063997707862702875,0.03509641903923642,0.031991461997157085,0.061539354494748025,0.061302729885038786,0.04131072456056443,
SMOTE,Random forest,0.39077576019970395,0.1807730596495418,0.6988888888888888,0.77757142857142858,0.31131942706757004,0.6011111111111112,0.7966666666666666,0.2033333333333334,0.3988888888888889,0.05956278671514373,0.009428125452855759,0.03142937308581571,0.03521234043802262,0.06392149468457843,0.06338204754200737,0.0324578917865752,
SMOTEENN,Random forest,0.37622236659537484,0.17433043189169561,0.6838888888888889,0.77789682539682548,0.3127902952494042,0.5377777777777778,0.83,0.16999999999999998,0.46222222222222226,0.07197277959878307,0.009333951558338138,0.0361556501886548,0.03350442674091123,0.058926090292985,0.06190394789859609,0.03352326839390103,
SMOTETomek,Random forest,0.38661020462743406,0.17991747769776759,0.6970634920634922,0.77807142857142852,0.31034725705077537,0.6022222222222222,0.7919047619047619,0.20809523809523806,0.3977777777777778,0.0631750807600154,0.009063438555588674,0.031322170379283004,0.03441861916793088,0.05900557543676032,0.051949643233604265,0.03840941872395387,
None,SVM (RBF),0.40517392297900046,0.16358482716651981,0.7192063492063493,0.79262301587301587,0.3377819109484343,0.7488888888888889,0.6895238095238095,0.31047619047619046,0.2511111111111111,0.06459566164412994,0.012769984129356652,0.03494101137111204,0.032475006863720464,0.06395025166279529,0.053564314636417566,0.03593897574116801,
ClusterCentroids,SVM (RBF),0.38370752770476352,0.19689387681155299,0.707777777777778,0.77203174603174607,0.3018273043414839,0.7355555555555554,0.68,0.31999999999999995,0.2644444444444444,0.051642852353466315,0.014208195790469336,0.02830853478810469,0.03549768222626139,0.059962325249117224,0.05672110674711208,0.025714285714285714,
EditedNearestNeighbours,SVM (RBF),0.39724016998888367,0.22210652347398582,0.7154761904761905,0.77761507936507934,0.30352125776083855,0.7533333333333334,0.6776190476190477,0.3223809523809523,0.24666666666666667,0.0454330709975627,0.01564497033906103,0.024513405097588092,0.028461083767868406,0.04735028927091369,0.03858612300930077,0.02708850029205314,
InstanceHardnessThreshold,SVM (RBF),0.37495151684720007,0.30833939753488243,0.7036507936507937,0.78476587301587297,0.32045738158525666,0.8177777777777778,0.5895238095238096,0.41047619047619055,0.1822222222222222,0.0558974905455173,0.02578902672980622,0.030576059910612168,0.03279527810234316,0.06181101204039739,0.04809969071536303,0.0426077399205096,
NearMiss,SVM (RBF),0.33774153487072145,0.23608964885285774,0.6838095238095239,0.7371309523809525,0.2416388509845588,0.7333333333333332,0.6342857142857142,0.36571428571428577,0.26666666666666666,0.042276930467278796,0.020069033991398713,0.022898441526414518,0.037345045184720656,0.04846929161788473,0.033884334848837586,0.03132015933791495,
NeighbourhoodCleaningRule,SVM (RBF),0.38520375393257461,0.20357769365917086,0.7100000000000001,0.77693650793650793,0.3023708785490252,0.7999999999999999,0.6199999999999999,0.38000000000000006,0.20000000000000004,0.050801144793059985,0.015788112129461056,0.027642983607164606,0.02998838325938002,0.05171286035373457,0.047531665858238765,0.01920175728919614,
OneSidedSelection,SVM (RBF),0.40442844440849524,0.16461451008645034,0.7180952380952381,0.79178968253968263,0.33479553296602776,0.7333333333333333,0.7028571428571428,0.2971428571428571,0.26666666666666666,0.056994554304820554,0.013747847445616287,0.030793855342145036,0.032916917581829234,0.06089478806628178,0.048686449556014776,0.02971520145109084,
RandomUnderSampler,SVM (RBF),0.37636650731947824,0.20341763601211976,0.7034920634920635,0.77037698412698419,0.3018433977979055,0.7255555555555555,0.6814285714285714,0.31857142857142856,0.27444444444444444,0.03166248497890418,0.013192733582267262,0.016759755153168406,0.030411868402532093,0.05613205023993055,0.029101779674908443,0.034186363991995365,
TomekLinks,SVM (RBF),0.40888917064956382,0.16473348825815604,0.7206349206349205,0.79168253968253977,0.3358615994250525,0.7388888888888888,0.7023809523809523,0.29761904761904756,0.2611111111111111,0.05488339182178496,0.013893972243707418,0.02945610088872321,0.032490190294249,0.06180375936689922,0.04288946459026397,0.02992810735708698,
ADASYN,SVM (RBF),0.38615090157238074,0.17923647533681264,0.7028571428571427,0.78538888888888903,0.3235368146167275,0.6499999999999999,0.7557142857142858,0.2442857142857143,0.35,0.06514577922197592,0.017629669804457414,0.03438752520384022,0.035315918906972964,0.06304051529208116,0.051997150919100385,0.02477106057836181,
RandomOverSampler,SVM (RBF),0.39803673456118516,0.18414222420877097,0.7146825396825397,0.79028571428571437,0.3364120944147991,0.7322222222222223,0.6971428571428571,0.30285714285714277,0.2677777777777777,0.06260983310369149,0.015463370106744822,0.0337240890897476,0.03368157238336975,0.06269576499440671,0.05286834334831255,0.03840351457839229,
SMOTE,SVM (RBF),0.400338852916093,0.18310366357008609,0.7138095238095237,0.78403571428571417,0.32731380490107614,0.7,0.7276190476190477,0.27238095238095233,0.29999999999999993,0.0532455299415685,0.015022064043265608,0.028951832701576,0.032144012324920965,0.060121782507603645,0.053748384988656986,0.02619480483709537,
SMOTEENN,SVM (RBF),0.40174798755980068,0.17668566591602367,0.7123015873015872,0.77756349206349218,0.3170581746786779,0.6755555555555557,0.7490476190476191,0.2509523809523809,0.32444444444444437,0.06116526135963024,0.016042099278773033,0.03245633926024103,0.03267598340770126,0.056317003790845685,0.054046162253401364,0.029377517743213687,
SMOTETomek,SVM (RBF),0.39897394805857789,0.18237429071994271,0.7126984126984126,0.78352777777777782,0.3277149770737469,0.6944444444444445,0.7309523809523809,0.26904761904761904,0.3055555555555555,0.04985147988383892,0.014748019108447046,0.026739083455238406,0.032031099561648575,0.0609383505469215,0.04700932400290261,0.02681083478144619,
