None,ClusterCentroids,EditedNearestNeighbours,InstanceHardnessThreshold,NearMiss,NeighbourhoodCleaningRule,OneSidedSelection,RandomUnderSampler,TomekLinks,ADASYN,RandomOverSampler,SMOTE,SMOTEENN,SMOTETomek
0.600750469043152,0.775140712945591,0.7109756097560975,0.6279549718574109,0.6358348968105065,0.7399624765478423,0.6126641651031894,0.6564727954971857,0.725609756097561,0.7315196998123827,0.7531894934333958,0.7678236397748592,0.7296435272045028,0.7412757973733584
0.639967637540453,0.7975548363897877,0.7881157856886012,0.7123336929162172,0.7268967997123337,0.776878820568141,0.6102121539014743,0.7796655879180151,0.6190219345559151,0.7869471413160734,0.796655879180151,0.8279395900755124,0.8136461704422869,0.8376483279395901
0.5683207479323984,0.6694534340165408,0.6375404530744336,0.6938151743976986,0.6449119021934556,0.6126393383674937,0.5425206760158217,0.6983099604458828,0.6311578568860122,0.7216828478964401,0.7177274361740381,0.6837468536497663,0.6967817331895001,0.693455591513844
0.5337108953613808,0.7161992089176554,0.6005034160373967,0.6164149586479684,0.6671161452714851,0.6005034160373967,0.586839266450917,0.6949838187702265,0.5570837828119382,0.6846458108594031,0.7040632865875585,0.6637001078748652,0.6718806184825602,0.6500359582883855
0.5969286359530261,0.6924119241192412,0.6895212285456188,0.6308943089430894,0.6274616079494129,0.6968383017163505,0.6768744354110208,0.7221318879855465,0.6373983739837398,0.6704607046070461,0.6812104787714544,0.7026196928635953,0.6850948509485095,0.6962962962962963
0.6031894934333959,0.6573170731707316,0.6318949343339587,0.623639774859287,0.5936210131332083,0.6294559099437148,0.6102251407129455,0.6402439024390244,0.5766416510318949,0.6692307692307693,0.7028142589118199,0.6548780487804878,0.6771106941838649,0.6670731707317072
0.7550341603739662,0.7693275800071917,0.7453254225098885,0.7329198130169003,0.6841064365336209,0.7686983099604459,0.7526069759079468,0.742628550880978,0.7526069759079468,0.7289644012944984,0.7499101042790364,0.7089176555195973,0.718626393383675,0.7089176555195973
0.7073894282632147,0.6482380438691118,0.6903991370010787,0.6649586479683567,0.6904890327220424,0.6903991370010787,0.7049622437971952,0.6740381157856886,0.7073894282632147,0.6579467817331894,0.660373966199209,0.6749370729953255,0.6870729953254224,0.6749370729953255
0.7058612010068321,0.7708558072635743,0.7999820208558073,0.7681589356346639,0.6604638619201726,0.7629449838187702,0.7146709816612729,0.7626752966558792,0.7195253505933118,0.7811938151743977,0.7699568500539374,0.7757101761956131,0.7435275080906149,0.7757101761956131
0.6476061427280939,0.6655826558265583,0.6700090334236676,0.6606142728093947,0.6435411020776874,0.6588075880758808,0.6476061427280939,0.6655826558265583,0.6476061427280939,0.6582655826558266,0.6582655826558266,0.67289972899729,0.6690153568202348,0.67289972899729
0.6768292682926829,0.6060975609756097,0.6621951219512194,0.6196060037523452,0.5835834896810506,0.6670731707317072,0.674390243902439,0.6302063789868668,0.674390243902439,0.625328330206379,0.6350844277673546,0.6280487804878049,0.6402439024390244,0.6280487804878049
0.6970514203523912,0.6451815893563466,0.6703523912261776,0.6109313196691837,0.6422150305645451,0.6703523912261776,0.689769866954333,0.6564185544768069,0.6921970514203524,0.6233369291621719,0.6281912980942107,0.6548903272204243,0.6548903272204243,0.6548903272204243
0.7419992808342323,0.6813196691837469,0.7250089895720964,0.6889608054656597,0.6358324343761237,0.7322905429701546,0.7274361740381158,0.68042071197411,0.7371449119021934,0.68042071197411,0.6901294498381877,0.6837468536497663,0.6910284070478245,0.6837468536497663
0.6800611290902553,0.7538655160014383,0.697680690399137,0.7238403451995685,0.6267529665587919,0.6864437252786767,0.6888709097446961,0.6983099604458828,0.6703523912261776,0.7022653721682848,0.709546925566343,0.668554476806904,0.6734088457389429,0.668554476806904
0.715356820234869,0.7245709123757904,0.7450767841011743,0.6991869918699187,0.6698283649503162,0.7450767841011743,0.6943992773261066,0.7074977416440831,0.715356820234869,0.709936766034327,0.709936766034327,0.7294489611562782,0.725564588979223,0.7294489611562782
0.7540337711069418,0.7122889305816136,0.7610694183864916,0.750187617260788,0.6607879924953095,0.7635084427767355,0.749155722326454,0.6805816135084428,0.7515947467166979,0.7315196998123827,0.7556285178236397,0.7439962476547842,0.7513133208255159,0.7439962476547842
0.8242538655160014,0.7602481121898598,0.825782092772384,0.7447860481841064,0.721143473570658,0.8306364617044228,0.821826681049982,0.7456850053937433,0.821826681049982,0.7626752966558792,0.7723840345199569,0.7845199568500539,0.796655879180151,0.7845199568500539
0.6849154980222941,0.6983099604458828,0.6815893563466379,0.6834771664868753,0.6376303487953974,0.6703523912261776,0.6800611290902553,0.68042071197411,0.6752067601582165,0.7168284789644013,0.7192556634304207,0.705591513843941,0.6943545487234808,0.705591513843941
0.6703523912261776,0.6983099604458828,0.6718806184825602,0.626123696512046,0.6598345918734267,0.6791621718806184,0.6542610571736784,0.6691837468536498,0.6703523912261776,0.6555195972671701,0.660373966199209,0.6564185544768069,0.6524631427544049,0.6564185544768069
0.69096657633243,0.7001806684733514,0.7182475158084913,0.7250225835591689,0.6157181571815719,0.7206865401987352,0.7094850948509486,0.6953026196928636,0.7094850948509486,0.7001806684733514,0.7026196928635953,0.6889792231255646,0.7036133694670279,0.6889792231255646
0.6868667917448406,0.6210131332082551,0.6697936210131332,0.627204502814259,0.5792682926829269,0.6722326454033771,0.6844277673545967,0.6329268292682927,0.6868667917448406,0.6136960600375234,0.623452157598499,0.6380863039399625,0.650281425891182,0.6380863039399625
0.5828838547285149,0.7450557353469975,0.7471233369291621,0.6622617763394463,0.6807802948579648,0.7744516361021215,0.6706220783890686,0.796655879180151,0.6311578568860122,0.6967817331895001,0.7265372168284789,0.6539913700107876,0.6606436533621,0.6539913700107876
0.5941208198489751,0.6072455951096728,0.6366414958647968,0.6698130169003955,0.6273822366055376,0.6463502337288745,0.5489032722042431,0.6886012225818051,0.6263034879539734,0.6661272923408845,0.7192556634304207,0.6488673139158576,0.6491370010787487,0.6488673139158576
0.6311578568860122,0.6637001078748652,0.648777418194894,0.6422150305645451,0.6015821646889608,0.6174937072995326,0.5643653362099964,0.7411003236245954,0.6102121539014743,0.7128730672419993,0.738673139158576,0.6488673139158576,0.6949838187702265,0.6488673139158576
0.5706413730803974,0.6987353206865402,0.6549232158988256,0.6196025293586269,0.6590785907859078,0.6213188798554652,0.5940379403794038,0.7235772357723578,0.5706413730803974,0.6383017163504968,0.7050587172538392,0.6904245709123757,0.6690153568202348,0.6904245709123757
0.5958724202626642,0.6180112570356473,0.6484052532833021,0.6092870544090057,0.5992495309568481,0.6221388367729832,0.5885553470919325,0.6112570356472795,0.5909943714821764,0.6426829268292683,0.6302063789868668,0.5743902439024391,0.5895872420262664,0.5743902439024391
0.5804566702624955,0.6500359582883855,0.6672959367134125,0.5736245954692556,0.6467997123336929,0.697950377562028,0.6263034879539734,0.6661272923408845,0.5595109672779576,0.6694534340165408,0.6387989931679252,0.606346637900036,0.6081445523193096,0.606346637900036
0.623876303487954,0.6433836749370729,0.6390686803308163,0.608863718087019,0.6027508090614886,0.6624415677813736,0.5756023013304566,0.6974110032362459,0.623876303487954,0.6879719525350594,0.7168284789644013,0.6810499820208558,0.6691837468536498,0.6810499820208558
0.5683207479323984,0.7046925566343042,0.70190578928443,0.6133585041352032,0.6267529665587919,0.6833872707659115,0.6053577849694355,0.7772384034519957,0.586839266450917,0.7483818770226537,0.689500179791442,0.63915857605178,0.6612729234088457,0.63915857605178
0.6149954832881662,0.7089430894308943,0.6422764227642276,0.6333333333333333,0.6059620596205962,0.626196928635953,0.5915989159891599,0.6899728997289973,0.6335140018066847,0.7168021680216803,0.6938572719060524,0.6436314363143631,0.6183378500451671,0.6436314363143631
0.6392120075046904,0.7318011257035648,0.6917448405253284,0.6285178236397748,0.5949343339587242,0.6917448405253284,0.6871482176360225,0.7098499061913697,0.6895872420262664,0.7128517823639775,0.7678236397748592,0.6415572232645403,0.6979362101313321,0.6415572232645403
0.5273282991729593,0.767529665587918,0.6390686803308163,0.5951995685005393,0.6823085221143473,0.6190219345559151,0.6174937072995326,0.7884753685724559,0.5643653362099964,0.7845199568500539,0.7660014383315354,0.7108054656598346,0.7353469974829199,0.7108054656598346
0.5804566702624955,0.7022653721682848,0.5634663790003596,0.6543509528946422,0.6470693994965839,0.5956490471053578,0.6014023732470335,0.7192556634304207,0.5965480043149947,0.680690399137001,0.6740381157856886,0.6464401294498382,0.6594750089895721,0.6464401294498382
0.5570837828119382,0.6925566343042071,0.5980762315713772,0.5226537216828478,0.6613628191298094,0.6141675656238763,0.5707479323984178,0.6837468536497663,0.5522294138798993,0.6652283351312478,0.709546925566343,0.6327759798633585,0.6251348435814454,0.6327759798633585
0.626196928635953,0.7001806684733514,0.6598012646793134,0.6528455284552845,0.5806684733514003,0.6373983739837398,0.6953929539295393,0.7270099367660343,0.6607949412827461,0.7528455284552845,0.6665763324299909,0.6387533875338753,0.6456187895212285,0.6387533875338753
0.5815196998123827,0.649437148217636,0.5400562851782365,0.5803001876172608,0.6114446529080676,0.6172607879924954,0.5574108818011256,0.6692307692307693,0.6031894934333959,0.7244840525328331,0.6353658536585366,0.6106941838649156,0.5779549718574108,0.6106941838649156
0.5017979144192737,0.5017979144192737,0.5017979144192737,0.5309241280115067,0.5459367134124415,0.5017979144192737,0.5017979144192737,0.5922330097087378,0.5017979144192737,0.5017979144192737,0.5115066522833513,0.5187882056814096,0.5139338367493708,0.5187882056814096
0.6070658036677454,0.5615785688601223,0.6055375764113629,0.6169543329737505,0.556544408486156,0.6031103919453434,0.6143473570658037,0.63574253865516,0.6143473570658037,0.5818950017979144,0.5761416756562387,0.5721862639338368,0.5594210715569938,0.5721862639338368
0.5609492988133764,0.5454872348076232,0.6094929881337648,0.5391046386192017,0.6148867313915858,0.604638619201726,0.5706580366774541,0.7957569219705142,0.5706580366774541,0.7732829917295936,0.5624775260697591,0.5384753685724559,0.5739841783531103,0.5384753685724559
0.6375790424570912,0.5473351400180668,0.6224932249322492,0.5570912375790424,0.5549232158988257,0.6078590785907859,0.6190605239385727,0.5341463414634147,0.6190605239385727,0.6977416440831075,0.551219512195122,0.5668473351400181,0.6151761517615176,0.5668473351400181
0.5764540337711069,0.5420262664165103,0.6032833020637899,0.6497185741088181,0.5129455909943715,0.600844277673546,0.5862101313320826,0.524953095684803,0.5862101313320826,0.652157598499062,0.5322701688555347,0.549343339587242,0.5447467166979362,0.549343339587242
0.5391046386192017,0.521215390147429,0.5764113628191299,0.5391046386192017,0.6017619561308881,0.5852211434735706,0.5415318230852211,0.5124056094929881,0.5439590075512405,0.6797914419273643,0.5269687162891046,0.5391046386192017,0.5375764113628192,0.5391046386192017
0.5973570658036678,0.5591513843941028,0.6192017259978425,0.6855447680690399,0.47455951096727794,0.6167745415318231,0.6022114347357066,0.554297015462064,0.5997842502696871,0.6716109313196692,0.5640057533261417,0.5664329377921611,0.608594030924128,0.5664329377921611
0.6004135203164329,0.5640057533261417,0.6513843941028407,0.6986695433297374,0.5186084142394822,0.6368212873067242,0.6101222581805106,0.5485436893203883,0.6101222581805106,0.7071197411003236,0.5300251708018698,0.5591513843941028,0.6052678892484717,0.5591513843941028
0.5869015356820235,0.5200542005420054,0.6064137308039748,0.7221318879855465,0.5368563685636856,0.6088527551942187,0.5893405600722674,0.7123757904245709,0.5869015356820235,0.6107497741644083,0.5570912375790424,0.5381210478771454,0.601535682023487,0.5381210478771454
0.6222326454033771,0.5563789868667918,0.6466228893058161,0.6527204502814259,0.5779549718574108,0.64906191369606,0.6027204502814258,0.5368667917448405,0.624671669793621,0.7193245778611632,0.5658536585365854,0.5783302063789869,0.5880863039399625,0.5783302063789869
0.5591513843941028,0.5275979863358504,0.5640057533261417,0.5373067241999281,0.6606436533621,0.5640057533261417,0.5591513843941028,0.5421610931319669,0.5591513843941028,0.5300251708018698,0.5348795397339087,0.5348795397339087,0.5494426465300252,0.5348795397339087
0.5900755124056094,0.5752427184466019,0.5973570658036678,0.6879719525350594,0.5471053577849694,0.5585221143473571,0.5852211434735706,0.7043329737504495,0.5949298813376482,0.7289644012944984,0.5728155339805825,0.5898058252427184,0.5448579647608773,0.5898058252427184
0.5861201006832075,0.5518698309960446,0.6055375764113629,0.6479683567062208,0.5596008629989213,0.5909744696152464,0.5812657317511687,0.5406328658755843,0.5861201006832075,0.709546925566343,0.550341603739662,0.5600503416037397,0.542430780294858,0.5600503416037397
0.5961156278229449,0.5766034327009937,0.666847335140018,0.7011743450767841,0.4934959349593496,0.666847335140018,0.6083107497741644,0.5473351400180668,0.6083107497741644,0.6777777777777778,0.5619692863595303,0.5702800361336947,0.5824751580849141,0.5702800361336947
0.5672607879924954,0.5447467166979362,0.5553470919324578,0.6375234521575985,0.6012195121951219,0.5577861163227017,0.5696998123827393,0.6332082551594747,0.5672607879924954,0.6318011257035647,0.525515947467167,0.5401500938086304,0.5794559099437149,0.5401500938086304
0.5804566702624955,0.7556634304207119,0.681859043509529,0.7365156418554477,0.738673139158576,0.6970514203523912,0.5780294857964761,0.7450557353469975,0.561938151743977,0.7228514922689679,0.7419992808342323,0.676465300251708,0.7419992808342323,0.676465300251708
0.5546565983459187,0.6418554476806904,0.6165947500898957,0.6776339446242359,0.6886012225818051,0.6308881697231211,0.5683207479323984,0.7080186983099604,0.5522294138798993,0.6551600143833154,0.7113448399856166,0.6585760517799353,0.6564185544768069,0.6585760517799353
0.5321826681049981,0.7450557353469975,0.6029306005034161,0.7508090614886731,0.6870729953254224,0.6093131966918375,0.6014023732470335,0.7216828478964401,0.5667925206760158,0.6906688241639698,0.7283351312477526,0.7553937432578209,0.7605177993527508,0.7553937432578209
0.5224028906955736,0.6407407407407407,0.534056007226739,0.6700090334236676,0.5890695573622403,0.48726287262872625,0.5360433604336043,0.5905149051490515,0.5175248419150857,0.6646793134598012,0.6588075880758808,0.639747064137308,0.653929539295393,0.639747064137308
0.5647279549718573,0.6304878048780488,0.5787992495309568,0.5950281425891182,0.6405253283302064,0.5424953095684804,0.5598499061913695,0.6112570356472795,0.5790806754221388,0.6075046904315198,0.6548780487804878,0.6350844277673546,0.6524390243902439,0.6350844277673546
0.561938151743977,0.6379000359582884,0.6584861560589717,0.6654980222941388,0.6548903272204243,0.6503056454512766,0.5965480043149947,0.6363718087019058,0.5804566702624955,0.6672959367134125,0.697680690399137,0.6297195253505934,0.6460805465659835,0.6297195253505934
0.5176195613088816,0.6846458108594031,0.6302588996763754,0.6879719525350594,0.7113448399856166,0.5786587558432219,0.5522294138798993,0.6958827759798634,0.5361380798274002,0.710715569938871,0.6879719525350594,0.6877022653721683,0.6782632146709817,0.6877022653721683
0.5595109672779576,0.6919273642574613,0.5971772743617404,0.6873426824883135,0.651564185544768,0.631787126932758,0.5756023013304566,0.6992089176555196,0.5409924487594391,0.6712513484358145,0.697680690399137,0.6449119021934556,0.7025350593311759,0.6449119021934556
0.5409214092140922,0.7270099367660343,0.6101174345076784,0.6266485998193315,0.6261065943992773,0.5720867208672087,0.5521228545618789,0.67289972899729,0.5482384823848239,0.6140018066847335,0.6919602529358627,0.6665763324299909,0.6870822041553749,0.6665763324299909
0.5430581613508443,0.6619136960600376,0.6221388367729832,0.7272045028142589,0.7152908067542214,0.6240150093808631,0.5983114446529081,0.7101313320825516,0.5815196998123827,0.6725140712945591,0.7128517823639775,0.675703564727955,0.7058161350844278,0.675703564727955
0.5692197051420352,0.7320208558072636,0.6053577849694355,0.7951276519237684,0.7402013664149587,0.6020316432937792,0.5667925206760158,0.8078928443006113,0.5482740021574973,0.7969255663430421,0.8209277238403452,0.7818230852211434,0.8224559510967278,0.7818230852211434
0.5756023013304566,0.6773642574613448,0.5916936353829558,0.6156957928802589,0.6202804746494066,0.5504314994606256,0.5756023013304566,0.6573175116864437,0.5570837828119382,0.6326860841423948,0.6518338727076591,0.6506652283351313,0.6017619561308881,0.6506652283351313
0.52490111470694,0.6564185544768069,0.5522294138798993,0.6211794318590435,0.577490111470694,0.5480043149946062,0.5434196332254585,0.6676555195972671,0.5434196332254585,0.6068860122258181,0.6469795037756203,0.6400575332614168,0.6654980222941388,0.6400575332614168
0.5643179765130985,0.7420957542908763,0.6325203252032521,0.7465221318879856,0.6568202348690153,0.6227642276422765,0.6359530261969286,0.6962962962962963,0.6383920505871725,0.6943992773261066,0.69096657633243,0.6904245709123757,0.7021680216802169,0.6904245709123757
0.4951219512195122,0.601782363977486,0.5717636022514071,0.5953095684803003,0.6215759849906192,0.5955909943714822,0.5094746716697937,0.6136960600375234,0.5311444652908067,0.6196998123827393,0.5806754221388368,0.6063789868667917,0.6023452157598499,0.6063789868667917
0.693994965839626,0.7547644732110752,0.7444264653002517,0.7380438691118303,0.7362459546925566,0.7532362459546925,0.7508090614886731,0.7611470693994966,0.5651743976986695,0.7750809061488673,0.7435275080906149,0.7620460266091333,0.7435275080906149,0.7459546925566343
0.6302588996763754,0.6628011506652283,0.6791621718806184,0.6903991370010787,0.6579467817331894,0.6846458108594031,0.6718806184825602,0.6485077310320029,0.6209996404171161,0.6791621718806184,0.7031643293779216,0.6949838187702265,0.6861740381157857,0.6886012225818051
0.6311578568860122,0.7459546925566343,0.7927004674577489,0.7571916576770945,0.7022653721682848,0.7571916576770945,0.7766091334052498,0.7523372887450557,0.6562387630348795,0.7814635023372887,0.7499101042790364,0.7256382596188422,0.7265372168284789,0.7362459546925566
0.7151761517615176,0.6456187895212285,0.6675700090334237,0.6670280036133694,0.6017163504968382,0.6529358626919602,0.7060523938572718,0.7046070460704608,0.6695573622402891,0.6724480578139115,0.6456187895212285,0.633423667570009,0.6480578139114724,0.6456187895212285
0.6291744840525328,0.6353658536585366,0.6646341463414633,0.6329268292682927,0.6210131332082551,0.6378048780487805,0.6909005628517824,0.6665103189493433,0.6459662288930582,0.671951219512195,0.6280487804878049,0.625609756097561,0.6426829268292683,0.65
0.6770046745774901,0.647608773822366,0.6654980222941388,0.647608773822366,0.635472851492269,0.6485077310320029,0.6363718087019058,0.6870729953254224,0.6397878460985257,0.6703523912261776,0.6588457389428264,0.6467098166127292,0.6612729234088457,0.668554476806904
0.6624415677813736,0.6983099604458828,0.7298633585041352,0.7126033800791083,0.705591513843941,0.693455591513844,0.6870729953254224,0.738403451995685,0.6847357065803668,0.7137720244516361,0.6886012225818051,0.6813196691837469,0.6676555195972671,0.6749370729953255
0.6842862279755484,0.6967817331895001,0.7298633585041352,0.5555555555555556,0.6506652283351313,0.6855447680690399,0.7274361740381158,0.7046925566343042,0.6842862279755484,0.7210535778496943,0.6967817331895001,0.6870729953254224,0.689500179791442,0.6573175116864437
0.6464317976513099,0.6826558265582656,0.7056007226738934,0.7479674796747967,0.633423667570009,0.697289972899729,0.7046070460704608,0.7245709123757904,0.6464317976513099,0.7289972899728998,0.6948509485094851,0.6704607046070461,0.6899728997289973,0.6899728997289973
0.651125703564728,0.7101313320825516,0.7586303939962477,0.7296435272045028,0.7030956848030019,0.7415572232645403,0.7079737335834897,0.7028142589118199,0.6486866791744841,0.7586303939962477,0.7391181988742964,0.7342401500938086,0.7464352720450281,0.7415572232645403
0.677903631787127,0.8039374325782093,0.8112189859762675,0.7699568500539374,0.7602481121898598,0.796655879180151,0.8015102481121898,0.7593491549802229,0.6286407766990292,0.8233549083063646,0.7893743257820928,0.7723840345199569,0.7820927723840345,0.7723840345199569
0.6351132686084142,0.6612729234088457,0.6928263214670982,0.63574253865516,0.6822186263933836,0.6782632146709817,0.6928263214670982,0.7016361021215389,0.6326860841423948,0.697680690399137,0.6637001078748652,0.6773642574613448,0.6822186263933836,0.6709816612729234
0.5859403092412802,0.680690399137001,0.6791621718806184,0.6725098885293059,0.6773642574613448,0.668554476806904,0.7001078748651564,0.6925566343042071,0.5835131247752607,0.6654980222941388,0.6773642574613448,0.6861740381157857,0.6822186263933836,0.6797914419273643
0.6522131887985546,0.6914182475158085,0.7231255645889791,0.7206865401987352,0.6314363143631436,0.7133694670280035,0.7318879855465221,0.7138211382113822,0.6546522131887985,0.7046070460704608,0.7133694670280035,0.6914182475158085,0.7011743450767841,0.6987353206865402
0.6029080675422139,0.6090994371482177,0.6697936210131332,0.5901500938086304,0.6261726078799249,0.6380863039399625,0.626454033771107,0.6191369606003753,0.5548780487804879,0.6649155722326454,0.6356472795497186,0.623452157598499,0.6307692307692307,0.6283302063789868
