Data balancer,Classifier description,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,H-measure,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Standard Deviation of MCC,Standard Deviation of BS,Standard Deviation of BACC,Standard Deviation of AUC,Standard Deviation of H-measure,Standard Deviation of TPR,Standard Deviation of TNR,initialisation_values
SMOTETomek,Gaussian Naive Bayes,0.53495294759668355,0.22627558773591991,0.7402237776788975,0.85697353872156945,0.5252478283284663,0.5466243610082848,0.93382319434951,0.06617680565048986,0.4533756389917151,0.08191614008581784,0.0475474736105728,0.05208652243791905,0.03199614595770433,0.06344411344361735,0.127124502267258,0.03492529047934711,
None,K-nearest neighbours,0.63981930553465227,0.13121218214257541,0.8137459351951821,0.88778565084891448,0.5441587213324153,0.7406839414771725,0.886807928913192,0.11319207108680795,0.25931605852282746,0.05572322309077169,0.01677731274916865,0.030804735461522303,0.025637278197308884,0.06304497161968745,0.06399724780629917,0.025754081299879376,
ClusterCentroids,K-nearest neighbours,0.64611251173183604,0.13280185068067415,0.8198488535409965,0.88418746797285031,0.5318414466810727,0.7754803454962101,0.8642173615857828,0.13578263841421737,0.22451965450378983,0.05578530180528986,0.015121606086998382,0.0299800576136503,0.023923106943587853,0.05993618754472667,0.06565417208190676,0.037187145946077076,
EditedNearestNeighbours,K-nearest neighbours,0.70896211616152094,0.12126505306644501,0.8533298024398529,0.91579606436407346,0.6485650385609099,0.8328045126035607,0.8738550922761449,0.1261449077238551,0.16719548739643927,0.0454156685873114,0.008206337044287006,0.024855995432974284,0.01681736770073801,0.05174786406280137,0.059280911259339326,0.024744416907689363,
InstanceHardnessThreshold,K-nearest neighbours,0.70195328684973501,0.11564926237443382,0.8438660560588528,0.91966643207701959,0.6627854686122607,0.7721135201833246,0.9156185919343812,0.08438140806561858,0.22788647981667542,0.04495031562714072,0.010105886183692602,0.025775506921205688,0.016693098754165876,0.04652586489458374,0.05804369563196924,0.02451719020072972,
NearMiss,K-nearest neighbours,0.63710587626329962,0.13166726206467388,0.8140503746024356,0.88729053355469345,0.5367152416690446,0.7525824078970563,0.8755183413078151,0.12448165869218503,0.24741759210294376,0.05368523194750835,0.016223294372916964,0.028885985638368618,0.024595360224036755,0.0601891413766383,0.05778161800434414,0.024813525964605527,
NeighbourhoodCleaningRule,K-nearest neighbours,0.70058937543041633,0.1212215340854545,0.8456740530476232,0.91615817824451529,0.6497904119286981,0.7905164815794112,0.900831624515835,0.09916837548416496,0.20948351842058877,0.04075320413096938,0.008326023778110182,0.022810528786053445,0.015397426359755084,0.052437766030164,0.052574592304318254,0.02298442468879273,
OneSidedSelection,K-nearest neighbours,0.69553196911876647,0.11644758291255813,0.841126625515281,0.91037274511696298,0.6325593342775163,0.771020624008461,0.9112326270221006,0.08876737297789929,0.2289793759915388,0.04625594485645203,0.012844434191437843,0.026848387640182214,0.020625585689158607,0.05685822322520455,0.06040975453310659,0.01911095394106236,
RandomUnderSampler,K-nearest neighbours,0.70047907862914183,0.12006684719181103,0.8435151053683436,0.91090287012661686,0.6388349464624746,0.7731887890005289,0.9138414217361585,0.08615857826384142,0.22681121099947119,0.0482069811375862,0.011128567638359848,0.02712515497464233,0.01965448596673032,0.05447611967292598,0.05834925913559571,0.020609519770510308,
TomekLinks,K-nearest neighbours,0.69452188163184136,0.11593153249025945,0.8403587781771144,0.91128229508437697,0.6353008282995082,0.7677419354838709,0.9129756208703577,0.08702437912964228,0.23225806451612901,0.04888922858406117,0.0129122468254814,0.02798522057815984,0.019872317581206403,0.05501631466601869,0.05960263976996428,0.01754842329969643,
ADASYN,K-nearest neighbours,0.6400670768154163,0.13285546846559565,0.8161455330552715,0.88505694070279783,0.531847028216248,0.7646218931782127,0.8676691729323309,0.1323308270676692,0.23537810682178742,0.05950325107049897,0.01753364327357472,0.03194531657009417,0.026826166126049947,0.06366039548297027,0.06767632746580682,0.03733343502349304,
RandomOverSampler,K-nearest neighbours,0.69125658270935086,0.11873182176808178,0.8377742557200655,0.91212760399628945,0.6338793106557302,0.7590869028732594,0.9164616085668716,0.08353839143312829,0.24091309712674075,0.0464879867428377,0.011330101611136196,0.027105114447928944,0.02057777499627195,0.05639074463258807,0.06026931497190309,0.017609264594828384,
SMOTE,K-nearest neighbours,0.68246846730455579,0.11685997106438101,0.8357991512601994,0.91190213828403033,0.6306858314212573,0.7742640578177332,0.8973342447026658,0.10266575529733425,0.2257359421822668,0.05954328721791507,0.013333655697112562,0.032516655001216595,0.020715935599747232,0.05684211946950727,0.06680776459519604,0.030272556057390432,
SMOTEENN,K-nearest neighbours,0.63147700347167501,0.14267949308358657,0.7955922298173682,0.88710652466462536,0.5663213841620582,0.6460602855631942,0.9451241740715425,0.05487582592845751,0.353939714436806,0.051918625628795616,0.019723081469633644,0.0300086367870412,0.026488848078480134,0.06394351879711979,0.059645086614412944,0.01748345140468744,
SMOTETomek,K-nearest neighbours,0.67983145695283664,0.11847247492514307,0.8326312964035973,0.910763770032745,0.6294100033445068,0.755772959633351,0.9094896331738436,0.09051036682615629,0.24422704036664905,0.053902318606224464,0.014332358762654799,0.029837210991112768,0.019104429009929674,0.05365045103020877,0.05952038562704992,0.021494331012853522,
None,Logistic regression,0.7310525920474239,0.10120634816716972,0.8668379159041298,0.93008636320863214,0.6740882658593732,0.8946236559139784,0.8390521758942812,0.16094782410571887,0.10537634408602149,0.028615704258209085,0.00967198832900939,0.014340676549359617,0.014242188248616098,0.03544773695281451,0.03586556987311746,0.03649541693638597,
ClusterCentroids,Logistic regression,0.72863938551831553,0.10109237201990275,0.865452517645732,0.93056161508525892,0.6741135418836758,0.8848580997708443,0.8460469355206198,0.15395306447938023,0.11514190022915562,0.026438719782836257,0.008953491806115177,0.012838627322001153,0.014562608242738,0.0318842778386813,0.03311108523532103,0.03628043797966722,
EditedNearestNeighbours,Logistic regression,0.71153464197201466,0.12345201495069703,0.8569920787739262,0.92106880103484501,0.661386220275924,0.9271990128679712,0.7867851446798816,0.21321485532011852,0.0728009871320289,0.03224829715245238,0.011582314171562639,0.016365964752539115,0.014449573014013376,0.04170156480607029,0.023865320123401867,0.0266647426688767,
InstanceHardnessThreshold,Logistic regression,0.7203765639785279,0.13346266653701422,0.8614486013119429,0.90951081492009433,0.6463990897851396,0.9282742816851753,0.7946229209387105,0.20537707906128957,0.0717257183148246,0.03253538903726903,0.017878993572403072,0.016662952062710134,0.01964446304444515,0.04248227010728722,0.02530882214180607,0.032318003375569365,
NearMiss,Logistic regression,0.71636262492566749,0.10437253740684253,0.8595811677166572,0.92475912390466097,0.6652054341902581,0.8827075621364356,0.8364547732968786,0.16354522670312147,0.11729243786356425,0.038659177536624324,0.00957652632196837,0.019194914118416718,0.012860704697783564,0.036041126514480576,0.03333232191222143,0.03529042388036201,
NeighbourhoodCleaningRule,Logistic regression,0.71962510748492881,0.11568640329769213,0.8611871579578724,0.9225887419380141,0.6698250254293203,0.9206768905341091,0.8016974253816359,0.19830257461836404,0.07932310946589106,0.0328243735439863,0.013383835568475671,0.01654641611242365,0.015495811291442493,0.03712658239141257,0.031610477528124376,0.032645354121647686,
OneSidedSelection,Logistic regression,0.7336981429276519,0.10277779551276162,0.8682378238996848,0.92777416113718258,0.6721438409438141,0.9044068394147716,0.8320688083845977,0.16793119161540215,0.09559316058522827,0.0340453298940576,0.01214611040040258,0.01726689082290298,0.014146221121752553,0.04251243064703944,0.03782305217717146,0.038469550224230924,
RandomUnderSampler,Logistic regression,0.71861172526742467,0.10713383465477021,0.8609355132699784,0.92348237547380296,0.6597395363316388,0.8967741935483868,0.8250968329915698,0.17490316700843017,0.1032258064516129,0.03419520886377556,0.013586738538633443,0.017244055935075706,0.017782941267287806,0.04982807248418019,0.03580130661132666,0.030326824489294486,
TomekLinks,Logistic regression,0.73051493178319582,0.10334187481612092,0.866630616732206,0.92835661096397548,0.6712755847482088,0.9011810329631589,0.832080200501253,0.16791979949874686,0.09881896703684116,0.03944720247230834,0.012686200122796129,0.019934866698877354,0.014738306850046191,0.0426752701276327,0.039359856888833714,0.03959079340222179,
ADASYN,Logistic regression,0.72729053412188249,0.10325902422044869,0.8652012796039906,0.92650108155827771,0.6679949857115421,0.9000881367882955,0.8303144224196856,0.1696855775803144,0.09991186321170456,0.041886765164426985,0.010374209745782455,0.02096091292224213,0.014797855560047868,0.04082905159519359,0.033152584673632336,0.03889282640991732,
RandomOverSampler,Logistic regression,0.72222171941789337,0.10175358266231634,0.8623880382654633,0.92927872177920878,0.6722061726500684,0.8848580997708443,0.8399179767600821,0.160082023239918,0.11514190022915562,0.03437204440815978,0.00922340279886738,0.017396365831964657,0.014985718323916267,0.036222476620572805,0.036672598143170386,0.03553985470475081,
SMOTE,Logistic regression,0.72601686761504658,0.10191840991215283,0.8642047133843456,0.92871253779851271,0.6709389120372691,0.8902344438568658,0.838174982911825,0.161825017088175,0.10976555614313414,0.03657370262697809,0.009704145881174464,0.01798486790419656,0.013283893358006992,0.03339386578166819,0.037202812917680836,0.04014918744948335,
SMOTEENN,Logistic regression,0.69806242809095798,0.11106947697680974,0.8412250700304917,0.91655696859571156,0.6566771273910292,0.7668429402432575,0.915607199817726,0.08439280018227385,0.23315705975674247,0.0494563041245566,0.012110074269707527,0.02746620166508027,0.016047127415027045,0.0398635640756701,0.06373947719983351,0.03280080220300309,
SMOTETomek,Logistic regression,0.71844253185769302,0.1021234474096664,0.8599205907417936,0.92716624622466703,0.6681941984210603,0.8685880486515071,0.8512531328320804,0.14874686716791977,0.13141195134849284,0.04263977601131624,0.008730734097252797,0.021012818116591704,0.014185291432019489,0.03166506605187992,0.03659373219470579,0.04090657669859544,
None,Random forest,0.74157840904273753,0.10079442782411824,0.8690723853043985,0.92997332160264634,0.6834937540509418,0.842587696104354,0.8955570745044429,0.10444292549555707,0.15741230389564603,0.0378100188031472,0.008913482761647317,0.019861984914945653,0.012484008439973469,0.04102830075756079,0.04333122194994832,0.02733732031566848,
ClusterCentroids,Random forest,0.75498993437231143,0.10245617952371459,0.8774242044706015,0.93229058717174174,0.6890538596157642,0.8696809448263705,0.8851674641148326,0.11483253588516745,0.13031905517362946,0.032060280622372414,0.009823711313489176,0.016818635993304947,0.016458644754978432,0.050520983501138796,0.03820095277367229,0.025884759245889333,
EditedNearestNeighbours,Random forest,0.73416648148729469,0.11401318536875545,0.8687544392204972,0.93014889635029363,0.680915466148345,0.927199012867971,0.8103098655730234,0.1896901344269765,0.07280098713202891,0.03342930591213072,0.009467984510276892,0.01674963746804855,0.014502449672054893,0.04280552025983445,0.029828749833743978,0.024864045581136026,
InstanceHardnessThreshold,Random forest,0.72297845042017728,0.12232340453671127,0.8627421517593803,0.91341815731097376,0.6327848641078397,0.9325929843116515,0.7928913192071086,0.2071086807928913,0.06740701568834832,0.034668454177633666,0.014157478061923896,0.017625011044516376,0.018558632333847747,0.044263335396112026,0.022407790004999213,0.030217576006674653,
NearMiss,Random forest,0.73793250988558512,0.10664140939130325,0.8699457829227651,0.9259235235340888,0.6701540144110653,0.8773488454080733,0.8625427204374573,0.13745727956254275,0.12265115459192667,0.04755312887524628,0.009820334614603254,0.024105058146531473,0.015938594720626545,0.0549512107222604,0.041118191269781904,0.029097624739417332,
NeighbourhoodCleaningRule,Random forest,0.72643398817205673,0.11303919290605105,0.8648732486955093,0.92214207577980578,0.6594980044018602,0.9142076502732238,0.8155388471177946,0.18446115288220552,0.08579234972677598,0.03498011608599393,0.00976899105822969,0.017609647357701264,0.016666988519960207,0.048012924459795873,0.030581489381838224,0.0330057479268546,
OneSidedSelection,Random forest,0.75449722296417865,0.097755839790806223,0.877762814203433,0.93332753184822548,0.6956513305581673,0.8772959633350961,0.8782296650717705,0.12177033492822968,0.12270403666490391,0.034242412107385746,0.008216687924622088,0.01764318648978952,0.01143564846171257,0.042663696575638545,0.03678624715792791,0.024664955986253182,
RandomUnderSampler,Random forest,0.73414323111580293,0.10695319987767841,0.8688210207505205,0.92617735507462473,0.6699835128477659,0.9011986603208179,0.8364433811802231,0.16355661881977668,0.09880133967918207,0.043826444193958265,0.011308782019112782,0.022071136730756162,0.018263493289108663,0.048212044811393934,0.031157021602705653,0.03465802438831379,
TomekLinks,Random forest,0.74815349741791715,0.10024365475915693,0.874347793791001,0.93114997182393988,0.6880401328601489,0.8696456901110523,0.8790498974709501,0.12095010252904989,0.1303543098889476,0.04656751718966026,0.011515181501082128,0.023657296473841707,0.016334583320085392,0.05388357154628288,0.039317504154545664,0.02859454412732787,
ADASYN,Random forest,0.74737399517029013,0.097836272955787576,0.8740719702241034,0.93488811025689311,0.6980764818513614,0.8707914683588931,0.8773524720893142,0.12264752791068578,0.129208531641107,0.03881251100263375,0.008952737501290218,0.020222500542431687,0.012766044210668214,0.048870264475062125,0.04008280513080498,0.02291485115977024,
RandomOverSampler,Random forest,0.74754003100220823,0.10002304089885115,0.8730577706224121,0.93033918566427121,0.6891179854503153,0.856619072800987,0.889496468443837,0.11050353155616315,0.14338092719901285,0.04258525837603742,0.009741327601150512,0.022420792102796922,0.014993149660347167,0.051661712034642655,0.0444886151787325,0.02541578417334728,
SMOTE,Random forest,0.75627425905745627,0.09825663694700007,0.8772017148057394,0.93168183486937151,0.6933853796091406,0.8588577472236912,0.8955456823877876,0.10445431761221234,0.14114225277630882,0.04363202030248647,0.010223205715238558,0.022622368031152973,0.014982967481491506,0.051518475420890865,0.04368554302405517,0.026114210409852488,
SMOTEENN,Random forest,0.71546561984098334,0.11144229551195158,0.8493770964115254,0.92212361404448584,0.6823646999559607,0.7710029966508022,0.9277511961722487,0.0722488038277512,0.2289970033491979,0.05712142447927811,0.01916317143844826,0.03229319502945844,0.01666843935609362,0.05094797015612653,0.06591459016717746,0.02323524338817429,
SMOTETomek,Random forest,0.75105886101115671,0.098257679411862961,0.8740940676772456,0.93151795345775135,0.6907367427896836,0.8491450731535344,0.899043062200957,0.10095693779904305,0.1508549268464657,0.03344666000294238,0.010096325200251641,0.01774375905454599,0.01649337419313394,0.043999419351503796,0.038495324126735515,0.020991736236164415,
None,SVM (RBF),0.73466837999245638,0.10466981721151723,0.8688826291487096,0.92097384162777018,0.6618900786843883,0.889212057112639,0.8485532011847802,0.15144679881521983,0.11078794288736118,0.04839296721365334,0.012647047442334481,0.02422667884618377,0.017991415041851738,0.04784935338573852,0.03549499468761365,0.03159815442248412,
ClusterCentroids,SVM (RBF),0.72928828495796227,0.10240021865012089,0.8657724035823898,0.9256736560404909,0.6728801776112588,0.879517010400141,0.8520277967646389,0.14797220323536114,0.12048298959985898,0.05008724824420166,0.013299014555180972,0.025250580953281667,0.0187274867106826,0.054023781496086186,0.042344163979589226,0.033975169243144886,
EditedNearestNeighbours,SVM (RBF),0.72207840475309248,0.12747663212076688,0.8622335368250923,0.91759790442887668,0.6628326843498378,0.9315529702097655,0.7929141034404191,0.20708589655958082,0.06844702979023444,0.03763359196343348,0.015963633863875497,0.019480945859315625,0.016633985798006838,0.046722986012022134,0.02260914606512783,0.0359075577419916,
InstanceHardnessThreshold,SVM (RBF),0.7210685205139441,0.14020325971341779,0.8618871978031709,0.91489499673417962,0.6409139789851711,0.9282742816851755,0.7955001139211665,0.20449988607883346,0.0717257183148246,0.03536995008223305,0.01931451651513469,0.01812853706211094,0.018274644151120473,0.05054316794470507,0.02385102000468138,0.0319767481368007,
NearMiss,SVM (RBF),0.72110289847686593,0.10781740741133701,0.8620187824737076,0.92164222030486054,0.658295902650299,0.920676890534109,0.8033606744133059,0.196639325586694,0.07932310946589105,0.05009698457356403,0.012883529806874173,0.025353894924662224,0.01602876839405441,0.045167173671228286,0.031020042835105066,0.04005809705730888,
NeighbourhoodCleaningRule,SVM (RBF),0.7257497248333048,0.12027179228183706,0.8640869607073788,0.91901603318425396,0.6597130070281934,0.9326282390269698,0.7955456823877877,0.2044543176122124,0.06737176097303015,0.036839960167061946,0.016525160050677792,0.019080048715457106,0.016738973775048217,0.04855997678590673,0.020695794109146275,0.03734777527336256,
OneSidedSelection,SVM (RBF),0.74059094526106906,0.1031249198451242,0.8719109049726378,0.92312688841954893,0.6708584374743192,0.8978318350079324,0.8459899749373434,0.15401002506265665,0.10216816499206767,0.04860240517687711,0.013733220421891955,0.024794442713637718,0.01724412820319014,0.05743359677390593,0.043898682554726225,0.028048316625977846,
RandomUnderSampler,SVM (RBF),0.71689054773932992,0.11211834309274632,0.8601961401990627,0.91477038227991503,0.6498732947356941,0.8892120571126386,0.8311802232854866,0.16881977671451356,0.11078794288736118,0.04428329779933879,0.015237789669320607,0.022234125837893973,0.020422390177048524,0.055805713562498103,0.03128843570831144,0.03201745012434104,
TomekLinks,SVM (RBF),0.72669423126041188,0.10581531127242898,0.8650721378225622,0.92058935618455773,0.6600082432137749,0.8946236559139785,0.8355206197311459,0.16447938026885395,0.10537634408602149,0.047786204392868695,0.013672711537203905,0.024075688814583017,0.01779226249334032,0.053360242059795907,0.036424690062756775,0.031840601257116206,
ADASYN,SVM (RBF),0.73697884816540671,0.10208035917189542,0.870402326064187,0.92546077527360071,0.6748026142077876,0.9044068394147717,0.8363978127136024,0.1636021872863978,0.09559316058522827,0.04887993473370021,0.013175635743978661,0.02447963735081852,0.01974413686457867,0.052092422687310576,0.028660565782817567,0.03392599117812442,
RandomOverSampler,SVM (RBF),0.72419955773656386,0.10567272367818313,0.8638044892289375,0.92054788430139822,0.6617868248253285,0.8903225806451615,0.8372863978127136,0.1627136021872864,0.1096774193548387,0.04728557651432638,0.013182172860008686,0.02368337446101226,0.017710827904362684,0.05026291560591427,0.03344753840361554,0.03211390200779817,
SMOTE,SVM (RBF),0.73037333063758603,0.10384120368218501,0.8662887538301549,0.92240070875713398,0.6683952057614099,0.88050414242905,0.85207336523126,0.14792663476874005,0.11949585757095012,0.0507726436904059,0.013393731699376805,0.025734070577034664,0.01793286287198692,0.05876104025172923,0.043886223151266036,0.0350338242642609,
SMOTEENN,SVM (RBF),0.69186033725296869,0.1259121161821295,0.8409380441151434,0.91417497399573167,0.6412795230748219,0.7862506610259122,0.8956254272043747,0.10437457279562543,0.21374933897408777,0.04410512895726328,0.01728587867323672,0.0267574725938119,0.016511038770500877,0.0430196324054313,0.07006936531261596,0.031658702433402,
SMOTETomek,SVM (RBF),0.72401002835024408,0.10499308263215607,0.8623167938595587,0.92258663340240887,0.6618785360789788,0.8621364357482814,0.8624971519708363,0.13750284802916382,0.13786356425171867,0.04473114421895772,0.011132885801190906,0.023184605775495363,0.01654192734614711,0.04084906702809081,0.04967780327472809,0.029672516835530238,
